,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,day_of_the_week
2118,14276,"2012,11,17",17:04,32,1,FC東京,神戸,27,32,10.1,76,17454,7
2119,14277,"2012,11,17",14:03,32,1,横浜FM,柏,41,32,17.7,80,22647,7
2120,14278,"2012,11,17",14:03,32,1,新潟,川崎F,45,32,11.4,63,25738,7
2121,14279,"2012,11,17",17:04,32,1,清水,G大阪,5,32,17.7,95,12391,7
2122,14280,"2012,11,17",14:05,32,1,磐田,名古屋,17,32,18.1,98,8978,7
2123,14281,"2012,11,17",17:03,32,1,C大阪,大宮,8,34,16.4,72,9765,7
2124,14282,"2012,11,24",17:34,33,1,札幌,横浜FM,43,0,21.9,33,19587,7
2125,14283,"2012,11,24",14:34,33,1,仙台,新潟,19,1,7.1,40,18526,7
2126,14284,"2012,11,24",17:33,33,1,大宮,磐田,1,1,10.0,58,12126,7
2127,14285,"2012,11,24",17:33,33,1,柏,神戸,42,1,8.2,72,12406,7
2128,14286,"2012,11,24",17:33,33,1,川崎F,清水,55,1,10.2,51,19916,7
2129,14287,"2012,11,24",14:33,33,1,名古屋,鹿島,56,1,14.5,28,23892,7
2130,14288,"2012,11,24",14:33,33,1,G大阪,FC東京,21,13,13.3,46,19393,7
2131,14289,"2012,11,24",14:36,33,1,広島,C大阪,38,13,10.3,80,32724,7
2132,14290,"2012,11,24",14:35,33,1,鳥栖,浦和,15,12,13.1,47,22116,7
2133,14291,"2012,12,1",15:35,34,1,鹿島,柏,52,13,6.7,57,19141,7
2134,14292,"2012,12,1",15:34,34,1,浦和,名古屋,29,1,5.6,71,51879,7
2135,14293,"2012,12,1",15:34,34,1,FC東京,仙台,27,1,5.6,65,30944,7
2136,14294,"2012,12,1",15:33,34,1,横浜FM,鳥栖,41,1,7.3,61,26642,7
2137,14295,"2012,12,1",15:33,34,1,新潟,札幌,45,32,5.3,52,28055,7
2138,14296,"2012,12,1",15:34,34,1,清水,大宮,5,1,11.3,31,14729,7
2139,14297,"2012,12,1",15:34,34,1,磐田,G大阪,17,1,10.8,46,14389,7
2140,14298,"2012,12,1",15:34,34,1,C大阪,川崎F,31,26,8.9,48,18487,7
2141,14299,"2012,12,1",15:34,34,1,神戸,広島,16,1,10.3,40,22224,7
2142,14836,"2013,3,2",14:06,1,1,仙台,甲府,19,11,4.9,42,16353,7
2143,14837,"2013,3,2",14:04,1,1,横浜FM,湘南,41,1,12.3,23,24298,7
2144,14838,"2013,3,2",14:04,1,1,名古屋,磐田,56,1,7.2,39,21748,7
2145,14839,"2013,3,2",14:05,1,1,C大阪,新潟,31,26,6.6,43,15051,7
2146,14840,"2013,3,2",14:06,1,1,広島,浦和,7,12,5.2,73,27911,7
2147,14841,"2013,3,2",14:04,1,1,鳥栖,鹿島,15,1,13.6,27,12728,7
2148,14842,"2013,3,2",16:03,1,1,大宮,清水,1,1,8.3,12,11330,7
2149,14843,"2013,3,2",19:04,1,1,大分,FC東京,30,12,6.0,51,17055,7
2150,14844,"2013,3,3",13:04,1,2,柏,川崎F,42,12,9.9,27,13785,0
2151,14845,"2013,3,9",13:04,2,1,新潟,広島,45,1,9.6,36,28118,7
2152,14846,"2013,3,9",14:05,2,1,鹿島,仙台,52,1,21.1,33,19981,7
2153,14847,"2013,3,9",14:04,2,1,FC東京,柏,27,1,22.1,22,26256,7
2154,14848,"2013,3,9",14:05,2,1,甲府,C大阪,34,1,25.3,12,12116,7
2155,14849,"2013,3,9",14:03,2,1,清水,横浜FM,0,1,22.6,28,16487,7
2156,14850,"2013,3,9",15:04,2,1,川崎F,大分,28,1,21.4,24,21657,7
2157,14851,"2013,3,9",15:03,2,1,磐田,大宮,17,1,21.7,22,10773,7
2158,14852,"2013,3,9",16:05,2,1,浦和,名古屋,29,1,21.6,24,52293,7
2159,14853,"2013,3,9",19:04,2,1,湘南,鳥栖,3,1,18.4,30,11439,7
2160,14854,"2013,3,16",14:04,3,1,仙台,柏,19,4,14.9,32,13232,7
2161,14855,"2013,3,16",14:03,3,1,横浜FM,磐田,41,1,17.5,25,19195,7
2162,14856,"2013,3,16",14:04,3,1,鳥栖,川崎F,15,1,19.0,35,8716,7
2163,14857,"2013,3,16",14:05,3,1,大分,浦和,30,1,16.2,31,16510,7
2164,14858,"2013,3,16",15:03,3,1,大宮,新潟,1,1,20.8,20,10485,7
2165,14859,"2013,3,16",15:04,3,1,C大阪,FC東京,31,1,13.8,36,13702,7
2166,14860,"2013,3,16",16:04,3,1,湘南,清水,3,1,15.9,42,9453,7
2167,14861,"2013,3,16",19:04,3,1,甲府,名古屋,34,1,14.6,12,11230,7
2168,14862,"2013,3,17",13:06,3,2,広島,鹿島,7,12,14.9,47,16029,0
2169,14863,"2013,3,30",13:04,4,1,清水,広島,0,12,15.1,55,13137,7
2170,14864,"2013,3,30",13:04,4,1,C大阪,仙台,31,1,16.1,26,13721,7
2171,14865,"2013,3,30",14:04,4,1,磐田,鳥栖,17,1,15.8,67,8741,7
2172,14866,"2013,3,30",15:03,4,1,大宮,鹿島,1,12,9.6,64,11492,7
2173,14867,"2013,3,30",15:04,4,1,柏,大分,42,12,8.6,67,9144,7
2174,14868,"2013,3,30",15:03,4,1,川崎F,甲府,55,12,9.7,56,14108,7
2175,14869,"2013,3,30",15:03,4,1,名古屋,湘南,26,9,17.2,24,10706,7
2176,14870,"2013,3,30",16:03,4,1,新潟,浦和,45,1,6.3,35,29095,7
2177,14871,"2013,3,30",19:04,4,1,横浜FM,FC東京,41,12,9.6,63,23698,7
2178,14872,"2013,4,6",14:04,5,1,仙台,新潟,19,12,13.8,71,12883,7
2179,14873,"2013,4,6",14:03,5,1,FC東京,大宮,27,14,18.0,58,13859,7
2180,14874,"2013,4,6",14:04,5,1,広島,横浜FM,7,32,15.8,90,10554,7
2181,14875,"2013,4,6",14:04,5,1,鳥栖,清水,15,32,18.2,78,6707,7
2182,14876,"2013,4,6",14:04,5,1,大分,甲府,30,0,15.6,81,7913,7
2183,14877,"2013,4,6",15:04,5,1,鹿島,C大阪,52,14,18.8,60,10837,7
2184,14878,"2013,4,6",17:03,5,1,柏,名古屋,42,32,15.5,96,8180,7
2185,14879,"2013,4,6",17:04,5,1,湘南,川崎F,3,32,16.4,90,7347,7
2186,14880,"2013,4,6",19:04,5,1,浦和,磐田,29,32,15.6,95,23295,7
2187,14881,"2013,4,13",13:04,6,1,甲府,柏,34,1,16.8,26,10569,7
2188,14882,"2013,4,13",14:04,6,1,仙台,FC東京,19,1,11.7,41,13655,7
2189,14883,"2013,4,13",14:03,6,1,横浜FM,川崎F,41,1,16.5,37,27204,7
2190,14884,"2013,4,13",14:03,6,1,名古屋,新潟,56,1,14.8,33,13159,7
2191,14885,"2013,4,13",14:04,6,1,大分,鹿島,30,1,18.0,28,10571,7
2192,14886,"2013,4,13",17:04,6,1,清水,磐田,0,1,13.2,55,15113,7
2193,14887,"2013,4,13",19:04,6,1,C大阪,大宮,31,1,13.3,31,13384,7
2194,14888,"2013,4,14",13:05,6,2,広島,鳥栖,7,12,19.6,57,13164,0
2195,14889,"2013,4,14",15:05,6,2,浦和,湘南,29,12,20.2,35,36477,0
2196,14890,"2013,4,20",13:03,7,1,川崎F,仙台,55,14,12.8,46,14739,7
2197,14891,"2013,4,20",13:04,7,1,清水,C大阪,0,12,11.6,53,10252,7
2198,14892,"2013,4,20",14:04,7,1,FC東京,名古屋,27,14,10.3,57,16804,7
2199,14893,"2013,4,20",14:04,7,1,鳥栖,柏,15,32,11.5,70,7287,7
2200,14894,"2013,4,20",15:03,7,1,磐田,広島,17,12,12.8,48,8377,7
2201,14895,"2013,4,20",16:04,7,1,大宮,浦和,1,32,9.3,72,13016,7
2202,14896,"2013,4,20",16:04,7,1,湘南,大分,3,32,8.3,81,6301,7
2203,14897,"2013,4,20",19:04,7,1,鹿島,甲府,52,32,9.6,72,9898,7
2204,14898,"2013,4,20",19:04,7,1,新潟,横浜FM,45,32,6.6,56,21415,7
2205,14899,"2013,4,26",19:04,8,1,柏,大宮,42,29,12.4,69,8086,6
2206,14900,"2013,4,27",14:03,8,2,新潟,鹿島,45,12,12.3,56,23578,7
2207,14901,"2013,4,27",14:04,8,2,名古屋,広島,26,1,18.4,29,13004,7
2208,14902,"2013,4,27",14:04,8,2,C大阪,大分,8,1,19.2,29,14037,7
2209,14903,"2013,4,27",16:03,8,2,横浜FM,甲府,41,1,19.4,24,24149,7
2210,14904,"2013,4,27",16:04,8,2,磐田,湘南,17,1,16.9,29,9272,7
2211,14905,"2013,4,27",17:05,8,2,浦和,清水,29,1,15.4,29,37945,7
2212,14906,"2013,4,27",19:04,8,2,FC東京,川崎F,27,1,13.2,29,26555,7
2213,14907,"2013,4,28",16:04,8,3,仙台,鳥栖,19,1,14.5,32,14359,0
2214,14908,"2013,5,3",13:05,9,1,大分,大宮,30,1,21.1,38,11334,6
2215,14909,"2013,5,3",14:04,9,1,甲府,磐田,34,1,20.5,26,14062,6
2216,14910,"2013,5,3",15:04,9,1,清水,新潟,0,1,21.2,26,16380,6
2217,14911,"2013,5,3",15:34,9,1,横浜FM,鹿島,41,1,17.9,46,40034,6
2218,14912,"2013,5,3",16:03,9,1,湘南,C大阪,3,1,16.6,52,10947,6
2219,14913,"2013,5,3",18:04,9,1,鳥栖,FC東京,15,1,18.3,40,14024,6
2220,14914,"2013,5,3",19:04,9,1,川崎F,名古屋,55,12,17.5,47,16292,6
2221,14915,"2013,5,29",19:06,9,2,広島,柏,7,12,22.8,80,10045,4
2222,14916,"2013,5,29",19:34,9,2,浦和,仙台,29,12,21.2,74,24184,4
2223,14917,"2013,5,6",14:04,10,1,新潟,甲府,45,41,17.4,58,27720,1
2224,14918,"2013,5,6",14:03,10,1,清水,川崎F,0,1,21.4,54,16829,1
2225,14919,"2013,5,6",15:03,10,1,大宮,広島,1,4,27.1,33,13365,1
2226,14920,"2013,5,6",15:03,10,1,FC東京,磐田,27,1,24.1,30,28565,1
2227,14921,"2013,5,6",16:04,10,1,鹿島,湘南,52,1,22.6,34,16411,1
2228,14922,"2013,5,6",16:04,10,1,C大阪,浦和,31,1,22.8,29,32378,1
2229,14923,"2013,5,6",16:04,10,1,大分,鳥栖,30,1,22.6,29,16760,1
2230,14924,"2013,5,6",19:04,10,1,柏,横浜FM,42,1,18.6,69,13621,1
2231,14925,"2013,5,6",19:03,10,1,名古屋,仙台,56,1,19.8,41,12075,1
2232,14926,"2013,5,11",13:04,11,1,広島,大分,7,12,21.7,54,10708,7
2233,14927,"2013,5,11",14:04,11,1,仙台,大宮,19,32,15.6,77,14327,7
2234,14928,"2013,5,11",14:04,11,1,磐田,柏,17,32,20.4,92,9444,7
2235,14929,"2013,5,11",14:04,11,1,鳥栖,新潟,15,1,22.6,43,7376,7
2236,14930,"2013,5,11",15:03,11,1,川崎F,C大阪,55,32,19.1,83,12345,7
2237,14931,"2013,5,11",15:04,11,1,名古屋,横浜FM,56,0,19.1,91,18512,7
2238,14932,"2013,5,11",17:04,11,1,湘南,FC東京,3,32,17.4,87,8248,7
2239,14933,"2013,5,11",17:03,11,1,甲府,清水,34,32,16.2,83,7754,7
2240,14934,"2013,5,11",19:03,11,1,浦和,鹿島,29,32,17.1,89,46649,7
2241,14935,"2013,5,18",14:06,12,1,鹿島,名古屋,52,1,22.9,36,17161,7
2242,14936,"2013,5,18",14:03,12,1,新潟,大分,45,1,22.4,39,25279,7
2243,14937,"2013,5,18",14:03,12,1,磐田,川崎F,17,1,21.7,46,10429,7
2244,14938,"2013,5,18",14:04,12,1,広島,甲府,7,1,23.6,43,10550,7
2245,14939,"2013,5,18",15:03,12,1,柏,C大阪,42,1,24.1,31,11056,7
2246,14940,"2013,5,18",16:04,12,1,横浜FM,仙台,41,1,21.6,44,23083,7
2247,14941,"2013,5,18",17:03,12,1,大宮,湘南,1,1,20.0,43,10886,7
2248,14942,"2013,5,18",19:05,12,1,浦和,鳥栖,29,1,20.4,54,31175,7
2249,14943,"2013,5,18",19:04,12,1,FC東京,清水,27,1,16.6,56,24003,7
2250,14944,"2013,5,25",14:04,13,1,湘南,広島,3,2,20.8,64,10682,7
2251,14945,"2013,5,25",14:04,13,1,甲府,大宮,34,1,26.1,31,11063,7
2252,14946,"2013,5,25",14:04,13,1,清水,仙台,0,1,22.9,65,12642,7
2253,14947,"2013,5,25",15:03,13,1,川崎F,新潟,55,12,22.4,51,16002,7
2254,14948,"2013,5,25",15:04,13,1,鳥栖,横浜FM,15,1,30.4,34,13197,7
2255,14949,"2013,5,25",15:34,13,1,大分,磐田,30,1,26.0,41,11141,7
2256,14950,"2013,5,25",17:05,13,1,鹿島,FC東京,52,1,16.4,71,17969,7
2257,14951,"2013,5,25",19:05,13,1,C大阪,名古屋,8,12,23.5,54,16362,7
2258,14952,"2013,5,26",16:04,13,2,柏,浦和,28,1,23.3,65,34021,0
2259,14953,"2013,7,6",18:05,14,1,甲府,浦和,28,1,28.5,67,28906,7
2260,14954,"2013,7,6",18:34,14,1,FC東京,広島,27,1,28.8,67,27852,7
2261,14955,"2013,7,6",19:03,14,1,仙台,湘南,19,14,25.3,84,13470,7
2262,14956,"2013,7,6",19:04,14,1,大宮,鳥栖,1,1,29.3,67,12449,7
2263,14957,"2013,7,6",19:03,14,1,川崎F,鹿島,55,12,27.7,73,18447,7
2264,14958,"2013,7,6",19:04,14,1,横浜FM,大分,11,1,27.1,76,12537,7
2265,14959,"2013,7,6",19:03,14,1,新潟,柏,45,34,24.2,92,26547,7
2266,14960,"2013,7,6",19:03,14,1,磐田,C大阪,17,12,25.9,92,12206,7
2267,14961,"2013,7,6",19:04,14,1,名古屋,清水,56,12,27.4,86,17950,7
2268,14962,"2013,7,10",19:04,15,1,鹿島,清水,52,12,26.9,77,7495,4
2269,14963,"2013,7,10",19:03,15,1,大宮,名古屋,1,1,30.5,65,9644,4
2270,14964,"2013,7,10",19:04,15,1,湘南,柏,3,1,28.1,77,7319,4
2271,14965,"2013,7,10",19:04,15,1,磐田,新潟,17,1,26.2,88,5698,4
2272,14966,"2013,7,10",19:05,15,1,C大阪,横浜FM,8,1,30.1,65,13272,4
2273,14967,"2013,7,10",19:05,15,1,広島,川崎F,7,1,26.6,85,10236,4
2274,14968,"2013,7,10",19:04,15,1,鳥栖,甲府,15,1,30.2,61,6292,4
2275,14969,"2013,7,10",19:05,15,1,大分,仙台,30,1,27.9,68,7067,4
2276,14970,"2013,7,10",19:35,15,1,浦和,FC東京,29,1,29.4,68,25638,4
2277,14971,"2013,7,13",18:04,16,1,清水,大分,0,32,27.4,89,15191,7
2278,14972,"2013,7,13",18:34,16,1,甲府,湘南,34,12,27.4,57,10175,7
2279,14973,"2013,7,13",19:04,16,1,仙台,磐田,19,12,21.4,84,14318,7
2280,14974,"2013,7,13",19:05,16,1,柏,鹿島,28,12,29.7,77,25904,7
2281,14975,"2013,7,13",19:03,16,1,川崎F,浦和,55,12,29.4,73,19010,7
2282,14976,"2013,7,13",19:04,16,1,横浜FM,大宮,41,12,30.6,67,29722,7
2283,14977,"2013,7,13",19:03,16,1,新潟,FC東京,45,32,24.9,80,26547,7
2284,14978,"2013,7,13",19:04,16,1,名古屋,鳥栖,26,32,27.9,79,9237,7
2285,14979,"2013,7,13",19:05,16,1,広島,C大阪,7,13,25.1,93,19244,7
2286,14980,"2013,7,17",19:04,17,1,仙台,広島,19,32,20.5,77,11755,4
2287,14981,"2013,7,17",19:04,17,1,鹿島,磐田,52,32,19.3,92,6681,4
2288,14982,"2013,7,17",19:05,17,1,浦和,横浜FM,29,32,24.1,87,23725,4
2289,14983,"2013,7,17",19:03,17,1,大宮,川崎F,1,32,23.3,89,7412,4
2290,14984,"2013,7,17",19:04,17,1,柏,清水,42,32,22.3,91,7013,4
2291,14985,"2013,7,17",19:04,17,1,湘南,新潟,3,14,24.1,83,6080,4
2292,14986,"2013,7,17",19:05,17,1,C大阪,鳥栖,8,1,28.9,67,9119,4
2293,14987,"2013,7,17",19:05,17,1,大分,名古屋,30,1,28.4,71,7104,4
2294,14988,"2013,7,17",19:34,17,1,FC東京,甲府,27,34,23.5,87,12905,4
2295,14989,"2013,7,31",19:03,18,1,川崎F,湘南,55,12,27.3,73,15934,4
2296,14990,"2013,7,31",19:04,18,1,甲府,仙台,34,12,28.7,62,8773,4
2297,14991,"2013,7,31",19:03,18,1,新潟,C大阪,45,14,27.9,75,18919,4
2298,14992,"2013,7,31",19:05,18,1,清水,FC東京,0,1,27.3,80,10781,4
2299,14993,"2013,7,31",19:04,18,1,磐田,浦和,6,1,27.5,87,20049,4
2300,14994,"2013,7,31",19:04,18,1,広島,大宮,7,1,27.9,87,16351,4
2301,14995,"2013,7,31",19:04,18,1,鳥栖,大分,15,1,29.0,76,10304,4
2302,14996,"2013,7,31",19:34,18,1,横浜FM,柏,41,12,26.6,78,20294,4
2303,14997,"2013,7,31",19:34,18,1,名古屋,鹿島,56,1,30.1,67,15881,4
2304,14998,"2013,8,3",18:04,19,1,浦和,広島,29,1,28.4,63,42426,7
2305,14999,"2013,8,3",18:34,19,1,鹿島,大宮,52,14,26.1,76,14925,7
2306,15000,"2013,8,3",19:04,19,1,仙台,川崎F,19,1,23.4,74,14365,7
2307,15001,"2013,8,3",19:03,19,1,柏,鳥栖,42,1,26.9,77,8815,7
2308,15002,"2013,8,3",19:04,19,1,FC東京,大分,27,1,25.4,81,22309,7
2309,15003,"2013,8,3",19:04,19,1,湘南,横浜FM,3,12,25.9,82,13786,7
2310,15004,"2013,8,3",19:04,19,1,新潟,清水,45,12,25.8,72,22650,7
2311,15005,"2013,8,3",19:04,19,1,磐田,名古屋,17,1,26.5,81,14272,7
2312,15006,"2013,8,3",19:04,19,1,C大阪,甲府,8,1,28.9,66,13633,7
2313,15007,"2013,8,10",18:04,20,1,清水,湘南,0,1,29.3,85,15395,7
2314,15008,"2013,8,10",18:34,20,1,甲府,新潟,34,1,32.2,59,12749,7
2315,15009,"2013,8,10",19:04,20,1,仙台,鹿島,19,1,28.8,73,17892,7
2316,15010,"2013,8,10",19:03,20,1,大宮,C大阪,1,1,34.2,64,12093,7
2317,15011,"2013,8,10",19:04,20,1,川崎F,FC東京,55,1,33.3,58,17864,7
2318,15012,"2013,8,10",19:04,20,1,横浜FM,鳥栖,11,1,32.8,64,13427,7
2319,15013,"2013,8,10",19:04,20,1,名古屋,浦和,56,1,29.8,72,30478,7
2320,15014,"2013,8,10",19:05,20,1,広島,磐田,7,1,29.0,86,19705,7
2321,15015,"2013,8,10",19:05,20,1,大分,柏,30,1,31.3,62,23814,7
2322,15016,"2013,8,17",18:34,21,1,鹿島,新潟,52,1,27.9,77,16392,7
2323,15017,"2013,8,17",18:34,21,1,FC東京,横浜FM,27,1,28.6,70,30698,7
2324,15018,"2013,8,17",18:34,21,1,甲府,川崎F,34,1,28.6,58,12657,7
2325,15019,"2013,8,17",19:04,21,1,湘南,磐田,3,1,28.1,74,12140,7
2326,15020,"2013,8,17",19:04,21,1,C大阪,清水,8,1,29.6,72,16196,7
2327,15021,"2013,8,17",19:03,21,1,鳥栖,大宮,15,1,31.1,56,22530,7
2328,15022,"2013,8,17",18:03,21,1,浦和,大分,29,1,29.8,62,32329,7
2329,15023,"2013,8,17",19:03,21,1,柏,仙台,42,1,28.8,81,11838,7
2330,15024,"2013,8,17",19:05,21,1,広島,名古屋,7,1,27.3,85,20879,7
2331,15025,"2013,8,24",18:04,22,1,清水,浦和,6,12,28.2,63,21420,7
2332,15026,"2013,8,24",19:04,22,1,鹿島,横浜FM,52,12,28.2,75,17608,7
2333,15027,"2013,8,24",19:03,22,1,大宮,柏,1,12,28.3,58,11661,7
2334,15028,"2013,8,24",19:04,22,1,湘南,甲府,3,12,28.9,72,10165,7
2335,15029,"2013,8,24",19:03,22,1,新潟,川崎F,45,1,25.5,75,28342,7
2336,15030,"2013,8,24",19:04,22,1,磐田,FC東京,17,12,28.2,62,12809,7
2337,15031,"2013,8,24",19:04,22,1,名古屋,C大阪,26,12,28.5,58,18560,7
2338,15032,"2013,8,24",19:04,22,1,鳥栖,仙台,15,14,26.4,89,9266,7
2339,15033,"2013,8,24",19:05,22,1,大分,広島,30,0,26.3,91,13024,7
2340,15034,"2013,8,28",19:04,23,1,仙台,C大阪,19,1,22.5,63,15101,4
2341,15035,"2013,8,28",19:03,23,1,柏,湘南,42,1,25.6,72,8110,4
2342,15036,"2013,8,28",19:04,23,1,FC東京,鳥栖,28,1,27.9,50,19666,4
2343,15037,"2013,8,28",19:03,23,1,川崎F,大宮,55,1,27.5,54,14026,4
2344,15038,"2013,8,28",19:03,23,1,甲府,広島,34,1,26.4,59,9033,4
2345,15039,"2013,8,28",19:03,23,1,新潟,磐田,45,1,24.6,54,18926,4
2346,15040,"2013,8,28",19:02,23,1,清水,鹿島,0,1,26.1,77,9238,4
2347,15041,"2013,8,28",19:04,23,1,名古屋,大分,26,1,27.8,46,9777,4
2348,15042,"2013,8,28",19:34,23,1,横浜FM,浦和,41,1,27.4,66,30481,4
2349,15043,"2013,8,31",18:04,24,1,浦和,新潟,29,1,31.0,63,40372,7
2350,15044,"2013,8,31",18:35,24,1,鹿島,柏,52,1,29.4,72,16212,7
2351,15045,"2013,8,31",19:03,24,1,大宮,横浜FM,1,1,30.4,66,12932,7
2352,15046,"2013,8,31",19:04,24,1,湘南,仙台,3,1,29.2,72,11188,7
2353,15047,"2013,8,31",19:04,24,1,磐田,甲府,17,12,28.0,87,9307,7
2354,15048,"2013,8,31",19:04,24,1,C大阪,川崎F,31,29,29.8,78,30579,7
2355,15049,"2013,8,31",19:06,24,1,広島,FC東京,7,12,24.6,80,13896,7
2356,15050,"2013,8,31",19:04,24,1,鳥栖,名古屋,15,12,25.2,80,15569,7
2357,15051,"2013,8,31",19:05,24,1,大分,清水,30,0,24.9,89,9108,7
2358,15052,"2013,9,13",19:03,25,1,柏,磐田,42,1,26.8,72,8499,6
2359,15053,"2013,9,14",19:04,25,2,横浜FM,C大阪,41,12,28.5,77,35528,7
2360,15054,"2013,9,14",18:35,25,2,甲府,鹿島,34,1,27.6,63,15137,7
2361,15055,"2013,9,14",19:04,25,2,新潟,大宮,45,1,28.5,82,33378,7
2362,15056,"2013,9,14",15:03,25,2,清水,名古屋,0,12,29.2,68,13189,7
2363,15057,"2013,9,14",19:04,25,2,鳥栖,湘南,15,21,28.8,65,9391,7
2364,15058,"2013,9,14",19:04,25,2,仙台,大分,19,1,25.0,90,13411,7
2365,15059,"2013,9,14",18:35,25,2,FC東京,浦和,28,12,28.5,69,34756,7
2366,15060,"2013,9,14",19:04,25,2,川崎F,広島,55,12,28.3,70,17390,7
2367,15061,"2013,9,21",19:03,26,1,川崎F,鳥栖,55,1,25.4,71,18090,7
2368,15062,"2013,9,21",19:04,26,1,横浜FM,清水,11,1,24.6,78,13416,7
2369,15063,"2013,9,21",14:03,26,1,磐田,鹿島,17,1,26.8,69,10821,7
2370,15064,"2013,9,21",19:04,26,1,名古屋,FC東京,26,1,25.1,76,13329,7
2371,15065,"2013,9,21",19:05,26,1,大分,湘南,30,9,25.2,79,8520,7
2372,15066,"2013,9,21",17:04,26,1,浦和,甲府,29,1,27.8,51,31077,7
2373,15067,"2013,9,21",16:04,26,1,大宮,仙台,1,1,30.0,44,11185,7
2374,15068,"2013,9,21",14:04,26,1,広島,新潟,7,1,30.7,53,16196,7
2375,15069,"2013,9,22",17:05,26,2,C大阪,柏,31,1,28.4,43,33174,0
2376,15070,"2013,9,28",15:34,27,1,鹿島,大分,52,1,22.4,57,13020,7
2377,15071,"2013,9,28",19:04,27,1,大宮,FC東京,1,1,21.2,52,11539,7
2378,15072,"2013,9,28",15:04,27,1,清水,甲府,0,1,26.6,44,15088,7
2379,15073,"2013,9,28",19:34,27,1,名古屋,川崎F,26,1,21.9,64,12013,7
2380,15074,"2013,9,28",18:04,27,1,C大阪,磐田,8,1,24.4,38,15704,7
2381,15075,"2013,9,28",13:04,27,1,仙台,横浜FM,19,1,20.9,55,17849,7
2382,15076,"2013,9,28",15:03,27,1,柏,新潟,42,12,22.9,50,10290,7
2383,15077,"2013,9,28",16:04,27,1,湘南,浦和,3,1,21.8,61,13743,7
2384,15078,"2013,9,28",15:04,27,1,鳥栖,広島,15,1,29.1,40,12355,7
2385,15079,"2013,10,5",19:04,28,1,FC東京,鹿島,28,12,18.8,93,30673,7
2386,15080,"2013,10,5",16:03,28,1,湘南,名古屋,3,29,20.1,87,8650,7
2387,15081,"2013,10,5",19:04,28,1,甲府,横浜FM,34,12,21.7,79,12547,7
2388,15082,"2013,10,5",15:34,28,1,新潟,鳥栖,45,12,23.3,62,26514,7
2389,15083,"2013,10,5",16:04,28,1,大分,C大阪,30,0,20.8,90,11045,7
2390,15084,"2013,10,5",16:05,28,1,浦和,大宮,29,32,19.9,91,47790,7
2391,15085,"2013,10,5",15:04,28,1,磐田,仙台,17,12,27.3,56,8218,7
2392,15086,"2013,10,5",16:04,28,1,広島,清水,7,32,21.1,88,15512,7
2393,15087,"2013,10,6",14:04,28,2,川崎F,柏,55,1,24.9,72,14388,0
2394,15088,"2013,10,19",14:04,29,1,仙台,名古屋,19,12,17.5,58,15178,7
2395,15089,"2013,10,19",15:04,29,1,鹿島,浦和,52,14,18.1,74,32305,7
2396,15090,"2013,10,19",16:04,29,1,大宮,大分,51,21,18.4,58,9469,7
2397,15091,"2013,10,19",15:04,29,1,柏,甲府,42,32,16.9,80,9011,7
2398,15092,"2013,10,19",17:04,29,1,FC東京,新潟,27,14,15.4,73,21743,7
2399,15093,"2013,10,19",15:03,29,1,川崎F,磐田,55,21,17.8,54,17523,7
2400,15094,"2013,10,19",15:04,29,1,横浜FM,広島,41,12,18.4,49,39243,7
2401,15095,"2013,10,19",15:04,29,1,清水,鳥栖,0,34,19.5,65,11846,7
2402,15096,"2013,10,19",19:04,29,1,C大阪,湘南,8,32,17.4,79,15766,7
2403,15097,"2013,10,26",16:04,30,1,広島,仙台,7,1,15.8,54,17184,7
2404,15098,"2013,10,27",13:04,30,2,甲府,FC東京,34,1,20.6,28,14414,0
2405,15099,"2013,10,27",13:03,30,2,新潟,湘南,45,12,15.9,47,23949,0
2406,15100,"2013,10,27",16:04,30,2,鹿島,川崎F,52,1,17.1,51,18293,0
2407,15101,"2013,10,27",16:05,30,2,浦和,柏,29,1,17.3,38,34814,0
2408,15102,"2013,10,27",16:04,30,2,磐田,清水,17,1,17.8,36,12467,0
2409,15103,"2013,10,27",16:04,30,2,名古屋,大宮,56,1,17.1,39,14016,0
2410,15104,"2013,10,27",16:05,30,2,大分,横浜FM,30,1,18.5,33,12913,0
2411,15105,"2013,10,27",19:04,30,2,鳥栖,C大阪,15,1,17.1,48,17382,0
2412,15106,"2013,11,10",19:03,31,1,大宮,甲府,1,12,14.6,68,9059,0
2413,15107,"2013,11,10",13:05,31,1,FC東京,C大阪,27,26,21.1,55,40371,0
2414,15108,"2013,11,10",19:04,31,1,川崎F,清水,55,21,16.5,66,14986,0
2415,15109,"2013,11,10",13:04,31,1,横浜FM,名古屋,41,26,20.2,66,28484,0
2416,15110,"2013,11,10",13:04,31,1,湘南,鹿島,3,12,19.9,71,11736,0
2417,15111,"2013,11,10",16:04,31,1,鳥栖,磐田,15,12,18.4,57,11118,0
2418,15112,"2013,11,10",16:05,31,1,大分,新潟,30,30,17.1,77,8039,0
2419,15113,"2013,11,10",19:05,31,1,仙台,浦和,33,1,10.4,62,17183,0
2420,15114,"2013,11,10",13:04,31,1,柏,広島,42,12,21.8,65,12103,0
2421,15115,"2013,11,23",14:04,32,1,鹿島,鳥栖,52,1,13.6,46,17030,7
2422,15116,"2013,11,23",14:04,32,1,浦和,川崎F,29,1,14.3,33,45607,7
