,Unnamed: 0,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,venue_id,day_of_the_week,month,year,holiday,kick_off_time_hour,home_team_id,capacity,away_team_id,home_C大阪,away_C大阪,home_FC東京,away_FC東京,home_G大阪,away_G大阪,home_京都,away_京都,home_仙台,away_仙台,home_千葉,away_千葉,home_名古屋,away_名古屋,home_大分,away_大分,home_大宮,away_大宮,home_山形,away_山形,home_川崎F,away_川崎F,home_広島,away_広島,home_徳島,away_徳島,home_新潟,away_新潟,home_札幌,away_札幌,home_東京V,away_東京V,home_松本,away_松本,home_柏,away_柏,home_横浜FC,away_横浜FC,home_横浜FM,away_横浜FM,home_浦和,away_浦和,home_清水,away_清水,home_湘南,away_湘南,home_甲府,away_甲府,home_磐田,away_磐田,home_神戸,away_神戸,home_福岡,away_福岡,home_鳥栖,away_鳥栖,home_鹿島,away_鹿島,score
314,314,20753,2018-02-25,16:03,1,3,C大阪,横浜FM,ヤンマースタジアム長居,9.1,9.1,53.0,18.0,0,2,2018,0,16,0.0,47853,19.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3
315,315,20754,2018-03-02,19:03,2,1,川崎F,湘南,等々力陸上競技場,10.6,10.6,31.0,55.0,5,3,2018,0,19,10.0,26827,22.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
316,316,20755,2018-03-02,19:03,2,1,C大阪,札幌,キンチョウスタジアム,7.5,7.5,47.0,8.0,5,3,2018,0,19,0.0,17892,14.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
317,317,20756,2018-03-02,19:33,2,1,柏,横浜FM,三協フロンテア柏スタジアム,9.2,9.2,28.0,60.0,5,3,2018,0,19,17.0,15109,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
318,318,20757,2018-03-03,14:03,2,2,名古屋,磐田,豊田スタジアム,17.5,17.5,20.0,56.0,6,3,2018,0,14,6.0,41255,24.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
319,319,20758,2018-03-03,15:03,2,2,FC東京,仙台,味の素スタジアム,16.5,16.5,38.0,27.0,6,3,2018,0,15,1.0,48999,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
320,320,20759,2018-03-03,16:01,2,2,鹿島,G大阪,県立カシマサッカースタジアム,13.8,13.8,67.0,52.0,6,3,2018,0,16,28.0,37496,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1
321,321,20760,2018-03-03,16:07,2,2,神戸,清水,ノエビアスタジアム神戸,12.7,12.7,47.0,12.0,6,3,2018,0,16,25.0,28425,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
322,322,20761,2018-03-03,19:03,2,2,長崎,鳥栖,トランスコスモススタジアム長崎,12.0,12.0,86.0,60.0,6,3,2018,0,19,29.0,20258,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-2
323,323,20762,2018-03-04,16:04,2,3,浦和,広島,埼玉スタジアム2002,18.2,18.2,48.0,29.0,0,3,2018,0,16,20.0,62010,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
324,324,20763,2018-03-10,13:03,3,1,川崎F,G大阪,等々力陸上競技場,11.8,11.8,37.0,55.0,6,3,2018,0,13,10.0,26827,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
325,325,20764,2018-03-10,13:03,3,1,横浜FM,鳥栖,ニッパツ三ツ沢球技場,13.9,13.9,35.0,11.0,6,3,2018,0,13,19.0,15440,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
326,326,20765,2018-03-10,14:02,3,1,仙台,神戸,ユアテックスタジアム仙台,6.9,6.9,38.0,19.0,6,3,2018,0,14,4.0,19694,25.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1
327,327,20766,2018-03-10,14:03,3,1,長崎,浦和,トランスコスモススタジアム長崎,14.8,14.8,49.0,60.0,6,3,2018,0,14,29.0,20258,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
328,328,20767,2018-03-10,15:03,3,1,鹿島,広島,県立カシマサッカースタジアム,9.8,9.8,50.0,52.0,6,3,2018,0,15,28.0,37496,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
329,329,20768,2018-03-10,15:03,3,1,柏,C大阪,三協フロンテア柏スタジアム,13.4,13.4,35.0,60.0,6,3,2018,0,15,17.0,15109,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
330,330,20769,2018-03-10,15:03,3,1,磐田,FC東京,ヤマハスタジアム(磐田),15.5,15.5,30.0,17.0,6,3,2018,0,15,24.0,15165,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
331,331,20770,2018-03-10,19:03,3,1,札幌,清水,札幌ドーム,22.8,22.8,47.0,43.0,6,3,2018,0,19,14.0,39856,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
332,332,20771,2018-03-11,16:03,3,2,湘南,名古屋,ShonanBMWスタジアム平塚,15.3,15.3,39.0,3.0,0,3,2018,0,16,22.0,15732,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
333,333,20772,2018-03-18,14:03,4,1,札幌,長崎,札幌ドーム,23.0,23.0,41.0,43.0,0,3,2018,0,14,14.0,39856,29.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
334,334,20773,2018-03-18,14:03,4,1,清水,仙台,IAIスタジアム日本平,17.3,17.3,42.0,0.0,0,3,2018,0,14,21.0,20248,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
335,335,20774,2018-03-18,15:03,4,1,FC東京,湘南,味の素スタジアム,17.4,17.4,40.0,27.0,0,3,2018,0,15,1.0,48999,22.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
336,336,20775,2018-03-18,15:03,4,1,G大阪,柏,パナソニックスタジアム吹田,18.4,18.4,46.0,60.0,0,3,2018,0,15,2.0,39694,17.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
337,337,20776,2018-03-18,16:04,4,1,浦和,横浜FM,埼玉スタジアム2002,16.0,16.0,46.0,29.0,0,3,2018,0,16,20.0,62010,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
338,338,20777,2018-03-18,16:03,4,1,神戸,C大阪,ノエビアスタジアム神戸,17.8,17.8,51.0,12.0,0,3,2018,0,16,25.0,28425,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1
339,339,20778,2018-03-18,16:03,4,1,広島,磐田,エディオンスタジアム広島,20.0,20.0,64.0,7.0,0,3,2018,0,16,11.0,36894,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
340,340,20779,2018-03-18,16:03,4,1,鳥栖,鹿島,ベストアメニティスタジアム,19.8,19.8,45.0,15.0,0,3,2018,0,16,27.0,24130,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
