,Unnamed: 0,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,venue_id,day_of_the_week,month,year,holiday,kick_off_time_hour,home_team_id,capacity,away_team_id,home_C大阪,away_C大阪,home_FC東京,away_FC東京,home_G大阪,away_G大阪,home_京都,away_京都,home_仙台,away_仙台,home_千葉,away_千葉,home_名古屋,away_名古屋,home_大分,away_大分,home_大宮,away_大宮,home_山形,away_山形,home_川崎F,away_川崎F,home_広島,away_広島,home_徳島,away_徳島,home_新潟,away_新潟,home_札幌,away_札幌,home_東京V,away_東京V,home_松本,away_松本,home_柏,away_柏,home_横浜FC,away_横浜FC,home_横浜FM,away_横浜FM,home_浦和,away_浦和,home_清水,away_清水,home_湘南,away_湘南,home_甲府,away_甲府,home_磐田,away_磐田,home_神戸,away_神戸,home_福岡,away_福岡,home_鳥栖,away_鳥栖,home_鹿島,away_鹿島,score
2034,2034,14192,2012-08-25,18:04,23,1,清水,浦和,エコパスタジアム,1,26.8,77.0,23188,6,6,8,2012,0,18,21,51697,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
2035,2035,14193,2012-08-25,18:34,23,1,鹿島,新潟,県立カシマサッカースタジアム,1,28.4,74.0,12729,52,6,8,2012,0,18,28,37496,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-2
2036,2036,14194,2012-08-25,19:03,23,1,大宮,仙台,NACK5スタジアム大宮,1,29.3,67.0,11993,1,6,8,2012,0,19,8,15491,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
2037,2037,14195,2012-08-25,19:04,23,1,柏,磐田,日立柏サッカー場,1,27.9,77.0,13248,42,6,8,2012,0,19,17,15109,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-2
2038,2038,14196,2012-08-25,19:04,23,1,川崎F,名古屋,等々力陸上競技場,13,29.1,59.0,18915,55,6,8,2012,0,19,10,26827,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3
2039,2039,14197,2012-08-25,19:04,23,1,G大阪,札幌,万博記念競技場,1,29.6,63.0,15056,21,6,8,2012,0,19,2,21000,14,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
2040,2040,14198,2012-08-25,19:05,23,1,C大阪,横浜FM,キンチョウスタジアム,1,29.1,75.0,14336,8,6,8,2012,0,19,0,17892,19,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
2041,2041,14199,2012-08-25,19:04,23,1,神戸,鳥栖,ホームズスタジアム神戸,1,29.1,69.0,13471,16,6,8,2012,0,19,25,28425,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
2042,2042,14200,2012-08-25,19:05,23,1,広島,FC東京,広島ビッグアーチ,1,28.2,67.0,23656,38,6,8,2012,0,19,11,36894,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2043,2043,14201,2012-09-01,14:03,24,1,札幌,清水,札幌ドーム,0,23.5,71.0,10783,43,6,9,2012,0,14,14,39856,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
2044,2044,14202,2012-09-01,18:03,24,1,浦和,大宮,埼玉スタジアム2002,1,27.5,64.0,39814,29,6,9,2012,0,18,20,62010,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
2045,2045,14203,2012-09-01,18:34,24,1,FC東京,横浜FM,味の素スタジアム,12,25.0,86.0,26950,27,6,9,2012,0,18,1,48999,19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2046,2046,14204,2012-09-01,19:04,24,1,仙台,川崎F,ユアテックスタジアム仙台,21,26.4,79.0,17159,19,6,9,2012,0,19,4,19694,10,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
2047,2047,14205,2012-09-01,19:04,24,1,鹿島,神戸,県立カシマサッカースタジアム,7,26.3,84.0,13798,52,6,9,2012,0,19,28,37496,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
2048,2048,14206,2012-09-01,19:03,24,1,新潟,C大阪,東北電力ビッグスワンスタジアム,1,28.9,51.0,24601,45,6,9,2012,0,19,13,41684,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2049,2049,14207,2012-09-01,19:03,24,1,磐田,広島,ヤマハスタジアム(磐田),1,26.8,77.0,11115,17,6,9,2012,0,19,24,15165,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-1
2050,2050,14208,2012-09-01,19:03,24,1,名古屋,柏,名古屋市瑞穂陸上競技場,1,26.9,73.0,14193,26,6,9,2012,0,19,6,20223,17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2051,2051,14209,2012-09-01,19:04,24,1,鳥栖,G大阪,ベストアメニティスタジアム,1,25.4,63.0,19729,15,6,9,2012,0,19,27,24130,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
2052,2052,14210,2012-09-15,18:33,25,1,大宮,鳥栖,熊谷スポーツ文化公園陸上競技場,1,27.8,62.0,10012,51,6,9,2012,0,18,8,15002,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
2053,2053,14211,2012-09-15,19:04,25,1,柏,札幌,日立柏サッカー場,1,26.3,84.0,10445,42,6,9,2012,0,19,17,15109,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2054,2054,14212,2012-09-15,19:03,25,1,川崎F,鹿島,等々力陸上競技場,1,27.6,71.0,18088,55,6,9,2012,0,19,10,26827,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2055,2055,14213,2012-09-15,19:03,25,1,横浜FM,浦和,日産スタジアム,1,27.4,73.0,34954,41,6,9,2012,0,19,19,72081,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2056,2056,14214,2012-09-15,19:04,25,1,清水,FC東京,アウトソーシングスタジアム日本平,1,27.2,76.0,13714,5,6,9,2012,0,19,21,20248,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
2057,2057,14215,2012-09-15,19:03,25,1,G大阪,新潟,万博記念競技場,21,24.0,87.0,17381,21,6,9,2012,0,19,2,21000,13,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2058,2058,14216,2012-09-15,19:15,25,1,C大阪,名古屋,大阪長居スタジアム,24,24.7,90.0,24544,31,6,9,2012,0,19,0,47853,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2059,2059,14217,2012-09-15,19:04,25,1,神戸,磐田,神戸総合運動公園ユニバー記念競技場,12,25.8,59.0,13091,54,6,9,2012,0,19,25,35910,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,-2
