,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,venue_id,day_of_the_week,month,year,kick_off_time_hour,home_team_id,capacity,away_team_id
1789,13497,2011-10-16,14:04,29,2,柏,山形,日立柏サッカー場,1,27.5,47.0,10361,42,0,10,2011,14,17,15109,9
1790,13498,2011-10-16,15:04,29,2,川崎F,新潟,等々力陸上競技場,1,27.6,29.0,16903,55,0,10,2011,15,10,26827,13
1791,13499,2011-10-22,14:03,30,1,仙台,川崎F,ユアテックスタジアム仙台,32,20.1,87.0,15224,19,6,10,2011,14,4,19694,10
1792,13500,2011-10-22,14:04,30,1,横浜FM,浦和,日産スタジアム,20,23.0,76.0,27527,41,6,10,2011,14,19,72081,20
1793,13501,2011-10-22,14:04,30,1,広島,柏,広島ビッグアーチ,13,24.1,67.0,14450,38,6,10,2011,14,11,36894,17
1794,13502,2011-10-22,14:04,30,1,山形,G大阪,NDソフトスタジアム山形,12,20.5,83.0,13573,2,6,10,2011,14,9,20784,2
1795,13503,2011-10-22,17:04,30,1,鹿島,神戸,県立カシマサッカースタジアム,1,23.0,86.0,13248,52,6,10,2011,17,28,37496,25
1796,13504,2011-10-22,14:03,30,1,大宮,名古屋,NACK5スタジアム大宮,12,20.4,84.0,9200,1,6,10,2011,14,8,15491,6
1797,13505,2011-10-23,14:03,30,2,新潟,福岡,東北電力ビッグスワンスタジアム,32,19.7,72.0,27107,45,0,10,2011,14,13,41684,26
1798,13506,2011-10-23,13:05,30,2,清水,甲府,アウトソーシングスタジアム日本平,13,23.1,82.0,19832,5,0,10,2011,13,21,20248,23
1799,13507,2011-10-23,14:03,30,2,磐田,C大阪,ヤマハスタジアム(磐田),1,23.6,77.0,9513,17,0,10,2011,14,24,15165,0
1800,13508,2011-11-03,17:03,31,1,仙台,広島,ユアテックスタジアム仙台,1,15.3,66.0,17215,19,4,11,2011,17,4,19694,11
1801,13509,2011-11-03,17:03,31,1,浦和,磐田,埼玉スタジアム2002,12,18.3,63.0,34263,29,4,11,2011,17,20,62010,24
1802,13510,2011-11-03,14:03,31,1,柏,新潟,日立柏サッカー場,12,21.1,56.0,10623,42,4,11,2011,14,17,15109,13
1803,13511,2011-11-03,14:04,31,1,甲府,横浜FM,山梨中銀スタジアム,12,17.7,57.0,15315,34,4,11,2011,14,23,15859,19
1804,13512,2011-11-03,14:03,31,1,名古屋,C大阪,豊田スタジアム,12,21.9,61.0,23677,56,4,11,2011,14,6,41255,0
1805,13513,2011-11-03,14:04,31,1,G大阪,鹿島,万博記念競技場,12,24.2,51.0,20991,21,4,11,2011,14,2,21000,28
1806,13514,2011-11-03,17:03,31,1,福岡,清水,レベルファイブスタジアム,1,21.9,75.0,12632,20,4,11,2011,17,26,22331,21
1807,13515,2011-11-03,14:04,31,1,川崎F,大宮,等々力陸上競技場,12,22.1,53.0,17556,55,4,11,2011,14,10,26827,8
1808,13516,2011-11-03,17:04,31,1,神戸,山形,ホームズスタジアム神戸,12,21.0,61.0,11420,16,4,11,2011,17,25,28425,9
1809,13517,2011-11-19,17:04,32,1,山形,福岡,NDソフトスタジアム山形,12,11.3,87.0,5053,2,6,11,2011,17,9,20784,26
1810,13518,2011-11-19,14:03,32,1,浦和,仙台,埼玉スタジアム2002,32,12.8,92.0,30891,29,6,11,2011,14,20,62010,4
1811,13519,2011-11-19,17:03,32,1,大宮,鹿島,NACK5スタジアム大宮,32,13.7,84.0,9537,1,6,11,2011,17,8,15491,28
1812,13520,2011-11-19,14:04,32,1,横浜FM,名古屋,日産スタジアム,32,19.4,94.0,23023,41,6,11,2011,14,19,72081,6
1813,13521,2011-11-19,14:04,32,1,新潟,G大阪,東北電力ビッグスワンスタジアム,32,17.3,73.0,22990,45,6,11,2011,14,13,41684,2
1814,13522,2011-11-19,14:04,32,1,磐田,甲府,ヤマハスタジアム(磐田),32,21.6,93.0,7244,17,6,11,2011,14,24,15165,23
1815,13523,2011-11-19,14:04,32,1,広島,川崎F,広島ビッグアーチ,12,19.5,88.0,12041,38,6,11,2011,14,11,36894,10
1816,13524,2011-11-20,13:05,32,2,清水,柏,アウトソーシングスタジアム日本平,1,25.6,25.0,19584,5,0,11,2011,13,21,20248,17
1817,13525,2011-11-20,16:04,32,2,C大阪,神戸,キンチョウスタジアム,1,15.3,32.0,16030,8,0,11,2011,16,0,17892,25
1818,13526,2011-11-26,14:04,33,1,鹿島,清水,県立カシマサッカースタジアム,9,12.3,48.0,21542,52,6,11,2011,14,28,37496,21
1819,13527,2011-11-26,14:04,33,1,柏,C大阪,日立柏サッカー場,9,13.3,35.0,11107,42,6,11,2011,14,17,15109,0
1820,13528,2011-11-26,14:03,33,1,川崎F,横浜FM,等々力陸上競技場,12,13.1,30.0,19972,55,6,11,2011,14,10,26827,19
1821,13529,2011-11-26,14:02,33,1,名古屋,山形,豊田スタジアム,1,13.4,35.0,26481,56,6,11,2011,14,6,41255,9
1822,13530,2011-11-26,14:04,33,1,G大阪,仙台,万博記念競技場,1,13.6,41.0,18001,21,6,11,2011,14,2,21000,4
1823,13531,2011-11-26,17:34,33,1,広島,大宮,広島ビッグアーチ,1,7.9,68.0,16779,38,6,11,2011,17,11,36894,8
1824,13532,2011-11-26,17:33,33,1,福岡,浦和,レベルファイブスタジアム,1,10.7,65.0,17177,20,6,11,2011,17,26,22331,20
1825,13533,2011-11-27,13:03,33,2,甲府,新潟,山梨中銀スタジアム,1,12.9,36.0,13361,34,0,11,2011,13,23,15859,13
1826,13534,2011-11-27,13:04,33,2,神戸,磐田,ホームズスタジアム神戸,1,14.8,54.0,17187,16,0,11,2011,13,25,28425,24
1827,13535,2011-12-03,15:36,34,1,仙台,神戸,ユアテックスタジアム仙台,32,11.6,78.0,18575,19,6,12,2011,15,4,19694,25
1828,13536,2011-12-03,15:34,34,1,山形,広島,NDソフトスタジアム山形,12,9.6,87.0,7016,2,6,12,2011,15,9,20784,11
1829,13537,2011-12-03,15:35,34,1,浦和,柏,埼玉スタジアム2002,1,13.6,86.0,54441,29,6,12,2011,15,20,62010,17
1830,13538,2011-12-03,15:33,34,1,大宮,甲府,NACK5スタジアム大宮,12,14.3,82.0,10628,1,6,12,2011,15,8,15491,23
1831,13539,2011-12-03,15:33,34,1,横浜FM,鹿島,日産スタジアム,26,14.6,76.0,26973,41,6,12,2011,15,19,72081,28
1832,13540,2011-12-03,15:31,34,1,新潟,名古屋,東北電力ビッグスワンスタジアム,12,16.4,60.0,26300,45,6,12,2011,15,13,41684,6
1833,13541,2011-12-03,15:33,34,1,清水,G大阪,アウトソーシングスタジアム日本平,12,16.1,91.0,18670,5,6,12,2011,15,21,20248,2
1834,13542,2011-12-03,15:34,34,1,磐田,川崎F,ヤマハスタジアム(磐田),21,17.6,83.0,12349,17,6,12,2011,15,24,15165,10
1835,13543,2011-12-03,15:34,34,1,C大阪,福岡,キンチョウスタジアム,29,16.3,74.0,11009,8,6,12,2011,15,0,17892,26
1836,13994,2012-03-10,14:04,1,1,仙台,鹿島,ユアテックスタジアム仙台,32,3.8,66.0,18250,19,6,3,2012,14,4,19694,28
1837,13995,2012-03-10,14:04,1,1,名古屋,清水,豊田スタジアム,0,12.4,43.0,24316,56,6,3,2012,14,6,41255,21
1838,13996,2012-03-10,14:04,1,1,G大阪,神戸,万博記念競技場,7,11.3,41.0,17066,21,6,3,2012,14,2,21000,25
1839,13997,2012-03-10,14:06,1,1,広島,浦和,広島ビッグアーチ,22,11.4,52.0,29603,38,6,3,2012,14,11,36894,20
1840,13998,2012-03-10,14:04,1,1,札幌,磐田,札幌ドーム,0,22.5,32.0,25353,43,6,3,2012,14,14,39856,24
1841,13999,2012-03-10,14:05,1,1,鳥栖,C大阪,ベストアメニティスタジアム,1,14.5,33.0,11283,15,6,3,2012,14,27,24130,0
1842,14000,2012-03-10,17:05,1,1,川崎F,新潟,等々力陸上競技場,12,7.1,65.0,18920,55,6,3,2012,17,10,26827,13
1843,14001,2012-03-10,19:04,1,1,大宮,FC東京,NACK5スタジアム大宮,12,9.2,57.0,11437,1,6,3,2012,19,8,15491,1
1844,14002,2012-03-11,14:04,1,2,柏,横浜FM,日立柏サッカー場,9,12.1,46.0,13082,42,0,3,2012,14,17,15109,19
1845,14003,2012-03-17,14:04,2,1,鹿島,川崎F,県立カシマサッカースタジアム,32,13.3,86.0,19010,52,6,3,2012,14,28,37496,10
1846,14004,2012-03-17,14:04,2,1,浦和,柏,埼玉スタジアム2002,34,7.2,79.0,41069,29,6,3,2012,14,20,62010,17
1847,14005,2012-03-17,14:03,2,1,横浜FM,仙台,日産スタジアム,32,6.4,80.0,19488,41,6,3,2012,14,19,72081,4
1848,14006,2012-03-17,14:03,2,1,新潟,大宮,東北電力ビッグスワンスタジアム,32,11.0,68.0,26294,45,6,3,2012,14,13,41684,8
1849,14007,2012-03-17,14:04,2,1,C大阪,G大阪,大阪長居スタジアム,12,17.1,70.0,30764,31,6,3,2012,14,0,47853,2
1850,14008,2012-03-17,15:04,2,1,清水,広島,アウトソーシングスタジアム日本平,32,11.5,95.0,13231,5,6,3,2012,15,21,20248,11
1851,14009,2012-03-17,17:04,2,1,磐田,鳥栖,ヤマハスタジアム(磐田),32,15.1,95.0,10653,17,6,3,2012,17,24,15165,27
1852,14010,2012-03-17,17:06,2,1,神戸,札幌,ホームズスタジアム神戸,0,17.2,70.0,14036,16,6,3,2012,17,25,28425,14
1853,14011,2012-03-17,19:04,2,1,FC東京,名古屋,味の素スタジアム,34,7.6,83.0,21757,27,6,3,2012,19,1,48999,6
1854,14012,2012-03-24,13:03,3,1,仙台,大宮,ユアテックスタジアム仙台,29,8.9,57.0,11831,19,6,3,2012,13,4,19694,8
1855,14013,2012-03-24,13:04,3,1,広島,鹿島,広島ビッグアーチ,26,10.6,60.0,14349,38,6,3,2012,13,11,36894,28
1856,14014,2012-03-24,14:04,3,1,川崎F,C大阪,等々力陸上競技場,34,10.3,77.0,14777,55,6,3,2012,14,10,26827,0
1857,14015,2012-03-24,14:04,3,1,神戸,FC東京,ホームズスタジアム神戸,1,12.4,51.0,11839,16,6,3,2012,14,25,28425,1
1858,14016,2012-03-24,15:04,3,1,鳥栖,横浜FM,ベストアメニティスタジアム,1,12.7,30.0,10611,15,6,3,2012,15,27,24130,19
1859,14017,2012-03-24,16:03,3,1,札幌,浦和,札幌ドーム,0,20.6,35.0,20192,43,6,3,2012,16,14,39856,20
1860,14018,2012-03-24,19:04,3,1,柏,清水,日立柏サッカー場,1,8.6,52.0,12209,42,6,3,2012,19,17,15109,21
1861,14019,2012-03-25,16:03,3,2,名古屋,新潟,名古屋市瑞穂陸上競技場,9,6.4,58.0,10603,26,0,3,2012,16,6,20223,13
1862,14020,2012-03-25,19:03,3,2,G大阪,磐田,万博記念競技場,12,4.6,56.0,15072,21,0,3,2012,19,2,21000,24
1863,14021,2012-03-31,13:03,4,1,大宮,名古屋,NACK5スタジアム大宮,14,18.0,73.0,7936,1,6,3,2012,13,8,15491,6
1864,14022,2012-03-31,14:04,4,1,FC東京,広島,味の素スタジアム,32,16.3,82.0,16229,27,6,3,2012,14,1,48999,11
1865,14023,2012-03-31,15:03,4,1,浦和,川崎F,埼玉スタジアム2002,32,10.0,65.0,25743,29,6,3,2012,15,20,62010,10
1866,14024,2012-03-31,15:04,4,1,磐田,柏,ヤマハスタジアム(磐田),1,12.8,62.0,9042,17,6,3,2012,15,24,15165,17
1867,14025,2012-03-31,15:04,4,1,C大阪,仙台,キンチョウスタジアム,33,12.4,49.0,9598,8,6,3,2012,15,0,17892,4
1868,14026,2012-03-31,16:03,4,1,新潟,G大阪,東北電力ビッグスワンスタジアム,32,7.1,64.0,16836,45,6,3,2012,16,13,41684,2
1869,14027,2012-03-31,18:34,4,1,清水,札幌,アウトソーシングスタジアム日本平,1,10.9,47.0,14216,5,6,3,2012,18,21,20248,14
1870,14028,2012-03-31,19:03,4,1,横浜FM,鹿島,日産スタジアム,14,9.4,50.0,22126,41,6,3,2012,19,19,72081,28
1871,14029,2012-03-31,19:04,4,1,鳥栖,神戸,ベストアメニティスタジアム,1,10.1,25.0,7719,15,6,3,2012,19,27,24130,25
1872,14030,2012-04-07,14:05,5,1,札幌,柏,札幌ドーム,0,20.8,32.0,14023,43,6,4,2012,14,14,39856,17
1873,14031,2012-04-07,14:03,5,1,仙台,磐田,ユアテックスタジアム仙台,12,6.1,53.0,13147,19,6,4,2012,14,4,19694,24
1874,14032,2012-04-07,14:03,5,1,名古屋,鳥栖,豊田スタジアム,1,9.6,26.0,13824,56,6,4,2012,14,6,41255,27
1875,14033,2012-04-07,14:04,5,1,神戸,清水,ホームズスタジアム神戸,1,12.0,28.0,12709,16,6,4,2012,14,25,28425,21
1876,14034,2012-04-07,15:04,5,1,新潟,横浜FM,東北電力ビッグスワンスタジアム,12,3.4,63.0,15854,45,6,4,2012,15,13,41684,19
1877,14035,2012-04-07,16:03,5,1,大宮,C大阪,NACK5スタジアム大宮,12,9.8,20.0,8180,1,6,4,2012,16,8,15491,0
1878,14036,2012-04-07,17:04,5,1,鹿島,浦和,県立カシマサッカースタジアム,2,9.3,31.0,23507,52,6,4,2012,17,28,37496,20
1879,14037,2012-04-07,19:04,5,1,広島,G大阪,広島ビッグアーチ,1,3.4,76.0,12318,38,6,4,2012,19,11,36894,2
1880,14038,2012-04-08,16:03,5,2,川崎F,FC東京,等々力陸上競技場,1,12.9,35.0,20996,55,0,4,2012,16,10,26827,1
1881,14039,2012-04-14,13:03,6,1,柏,仙台,日立柏サッカー場,32,10.2,93.0,12318,42,6,4,2012,13,17,15109,4
1882,14040,2012-04-14,13:04,6,1,FC東京,鹿島,味の素スタジアム,32,10.3,87.0,19279,27,6,4,2012,13,1,48999,28
1883,14041,2012-04-14,14:03,6,1,横浜FM,大宮,ニッパツ三ツ沢球技場,32,11.6,80.0,7101,11,6,4,2012,14,19,15440,8
1884,14042,2012-04-14,15:04,6,1,浦和,神戸,埼玉スタジアム2002,32,10.4,78.0,25894,29,6,4,2012,15,20,62010,25
1885,14043,2012-04-14,16:04,6,1,清水,磐田,アウトソーシングスタジアム日本平,32,14.0,76.0,16334,5,6,4,2012,16,21,20248,24
1886,14044,2012-04-14,16:03,6,1,名古屋,札幌,豊田スタジアム,0,15.4,70.0,12896,56,6,4,2012,16,6,41255,14
1887,14045,2012-04-14,18:34,6,1,鳥栖,広島,ベストアメニティスタジアム,1,15.5,54.0,9735,15,6,4,2012,18,27,24130,11
1888,14046,2012-04-14,19:04,6,1,G大阪,川崎F,万博記念競技場,1,11.8,43.0,17134,21,6,4,2012,19,2,21000,10
1889,14047,2012-04-14,19:04,6,1,C大阪,新潟,キンチョウスタジアム,1,13.6,43.0,9154,8,6,4,2012,19,0,17892,13
1890,14048,2012-04-21,14:04,7,1,札幌,川崎F,札幌ドーム,0,22.3,36.0,11119,43,6,4,2012,14,14,39856,10
1891,14049,2012-04-21,14:03,7,1,磐田,横浜FM,ヤマハスタジアム(磐田),1,19.9,53.0,11965,17,6,4,2012,14,24,15165,19
1892,14050,2012-04-21,14:04,7,1,神戸,柏,ホームズスタジアム神戸,1,22.3,47.0,10859,16,6,4,2012,14,25,28425,17
1893,14051,2012-04-21,14:05,7,1,広島,名古屋,広島ビッグアーチ,12,19.9,65.0,11123,38,6,4,2012,14,11,36894,6
1894,14052,2012-04-21,15:03,7,1,鹿島,C大阪,県立カシマサッカースタジアム,26,13.5,50.0,12110,52,6,4,2012,15,28,37496,0
1895,14053,2012-04-21,17:05,7,1,鳥栖,新潟,佐賀県総合運動場陸上競技場,32,18.0,78.0,5432,24,6,4,2012,17,27,17000,13
1896,14054,2012-04-21,18:33,7,1,大宮,浦和,NACK5スタジアム大宮,12,12.1,58.0,12709,1,6,4,2012,18,8,15491,20
1897,14055,2012-04-21,19:04,7,1,仙台,FC東京,ユアテックスタジアム仙台,1,10.4,55.0,17192,19,6,4,2012,19,4,19694,1
1898,14056,2012-04-22,19:03,7,2,G大阪,清水,万博記念競技場,12,15.3,79.0,8548,21,0,4,2012,19,2,21000,21
1899,14057,2012-04-28,13:04,8,1,FC東京,清水,味の素スタジアム,1,24.6,47.0,22405,27,6,4,2012,13,1,48999,21
1900,14058,2012-04-28,13:03,8,1,名古屋,浦和,名古屋市瑞穂陸上競技場,1,27.5,34.0,18138,26,6,4,2012,13,6,20223,20
1901,14059,2012-04-28,14:04,8,1,柏,鳥栖,日立柏サッカー場,1,18.9,75.0,10351,42,6,4,2012,14,17,15109,27
1902,14060,2012-04-28,15:03,8,1,川崎F,広島,等々力陸上競技場,1,24.1,50.0,19895,55,6,4,2012,15,10,26827,11
1903,14061,2012-04-28,15:34,8,1,鹿島,G大阪,県立カシマサッカースタジアム,1,15.4,71.0,17583,52,6,4,2012,15,28,37496,2
1904,14062,2012-04-28,16:03,8,1,大宮,札幌,NACK5スタジアム大宮,1,21.4,65.0,8435,1,6,4,2012,16,8,15491,14
1905,14063,2012-04-28,16:03,8,1,横浜FM,神戸,日産スタジアム,1,23.0,55.0,21054,41,6,4,2012,16,19,72081,25
1906,14064,2012-04-28,16:03,8,1,新潟,仙台,東北電力ビッグスワンスタジアム,1,20.6,39.0,24637,45,6,4,2012,16,13,41684,4
1907,14065,2012-04-28,19:04,8,1,C大阪,磐田,キンチョウスタジアム,1,19.0,74.0,12183,8,6,4,2012,19,0,17892,24
1908,14066,2012-05-03,14:03,9,1,札幌,C大阪,札幌厚別公園競技場,12,16.3,70.0,9596,44,4,5,2012,14,14,19620,0
1909,14067,2012-05-03,14:04,9,1,神戸,大宮,ホームズスタジアム神戸,0,23.3,59.0,11672,16,4,5,2012,14,25,28425,8
1910,14068,2012-05-03,15:03,9,1,川崎F,磐田,等々力陸上競技場,32,18.5,88.0,15671,55,4,5,2012,15,10,26827,24
1911,14069,2012-05-03,16:04,9,1,広島,新潟,広島ビッグアーチ,12,20.1,65.0,17826,38,4,5,2012,16,11,36894,13
1912,14070,2012-05-03,16:04,9,1,鳥栖,仙台,ベストアメニティスタジアム,12,20.0,60.0,18113,15,4,5,2012,16,27,24130,4
1913,14071,2012-05-03,19:05,9,1,浦和,横浜FM,埼玉スタジアム2002,34,19.1,90.0,44422,29,4,5,2012,19,20,62010,19
1914,14072,2012-05-03,19:01,9,1,清水,鹿島,アウトソーシングスタジアム日本平,12,19.1,90.0,18393,5,4,5,2012,19,21,20248,28
1915,14073,2012-06-27,19:04,9,2,FC東京,柏,国立競技場,1,21.2,62.0,25813,28,3,6,2012,19,1,54224,17
1916,14074,2012-06-27,19:03,9,2,G大阪,名古屋,万博記念競技場,12,23.3,62.0,10840,21,3,6,2012,19,2,21000,6
1917,14075,2012-05-06,13:04,10,1,仙台,清水,ユアテックスタジアム仙台,14,16.9,68.0,18525,19,0,5,2012,13,4,19694,21
1918,14076,2012-05-06,13:03,10,1,横浜FM,札幌,日産スタジアム,1,27.9,47.0,24183,41,0,5,2012,13,19,72081,14
1919,14077,2012-05-06,13:05,10,1,C大阪,神戸,キンチョウスタジアム,1,22.6,33.0,16446,8,0,5,2012,13,0,17892,25
1920,14078,2012-05-06,15:03,10,1,柏,広島,日立柏サッカー場,3,17.6,85.0,12875,42,0,5,2012,15,17,15109,11
1921,14079,2012-05-06,17:03,10,1,大宮,G大阪,NACK5スタジアム大宮,13,18.3,54.0,11554,1,0,5,2012,17,8,15491,2
1922,14080,2012-05-06,16:05,10,1,磐田,浦和,エコパスタジアム,1,16.6,73.0,22193,6,0,5,2012,16,24,51697,20
1923,14081,2012-05-06,17:03,10,1,名古屋,川崎F,豊田スタジアム,1,19.0,48.0,20512,56,0,5,2012,17,6,41255,10
1924,14082,2012-05-06,19:04,10,1,鹿島,鳥栖,県立カシマサッカースタジアム,12,16.8,75.0,10626,52,0,5,2012,19,28,37496,27
1925,14083,2012-05-06,19:04,10,1,新潟,FC東京,東北電力ビッグスワンスタジアム,1,13.4,68.0,21827,45,0,5,2012,19,13,41684,1
1926,14084,2012-05-12,13:04,11,1,札幌,FC東京,札幌ドーム,0,19.9,49.0,10816,43,6,5,2012,13,14,39856,1
1927,14085,2012-05-12,14:03,11,1,磐田,鹿島,ヤマハスタジアム(磐田),1,21.9,31.0,13555,17,6,5,2012,14,24,15165,28
1928,14086,2012-05-12,14:04,11,1,鳥栖,大宮,ベストアメニティスタジアム,1,26.1,29.0,7833,15,6,5,2012,14,27,24130,8
1929,14087,2012-05-12,15:03,11,1,川崎F,柏,等々力陸上競技場,13,18.8,27.0,16054,55,6,5,2012,15,10,26827,17
1930,14088,2012-05-12,15:04,11,1,広島,横浜FM,広島ビッグアーチ,1,20.5,48.0,12073,38,6,5,2012,15,11,36894,19
1931,14089,2012-05-12,15:34,11,1,清水,C大阪,アウトソーシングスタジアム日本平,1,20.1,45.0,15891,5,6,5,2012,15,21,20248,0
1932,14090,2012-05-12,16:04,11,1,浦和,新潟,埼玉スタジアム2002,1,17.8,26.0,31818,29,6,5,2012,16,20,62010,13
1933,14091,2012-05-12,18:34,11,1,神戸,名古屋,ホームズスタジアム神戸,1,14.4,42.0,14825,16,6,5,2012,18,25,28425,6
1934,14092,2012-05-12,19:04,11,1,G大阪,仙台,万博記念競技場,1,12.1,54.0,15253,21,6,5,2012,19,2,21000,4
1935,14093,2012-05-19,14:03,12,1,横浜FM,G大阪,日産スタジアム,1,24.7,40.0,25241,41,6,5,2012,14,19,72081,2
1936,14094,2012-05-19,14:04,12,1,広島,神戸,広島ビッグアーチ,12,22.3,53.0,12613,38,6,5,2012,14,11,36894,25
1937,14095,2012-05-19,15:03,12,1,新潟,磐田,東北電力ビッグスワンスタジアム,1,20.6,45.0,21920,45,6,5,2012,15,13,41684,24
1938,14096,2012-05-19,15:34,12,1,浦和,清水,埼玉スタジアム2002,1,24.4,36.0,35877,29,6,5,2012,15,20,62010,21
1939,14097,2012-05-19,16:03,12,1,大宮,川崎F,NACK5スタジアム大宮,1,23.6,41.0,9304,1,6,5,2012,16,8,15491,10
1940,14098,2012-05-19,17:04,12,1,鹿島,札幌,県立カシマサッカースタジアム,1,21.6,50.0,13915,52,6,5,2012,17,28,37496,14
1941,14099,2012-05-19,18:33,12,1,仙台,名古屋,ユアテックスタジアム仙台,1,19.1,43.0,16317,19,6,5,2012,18,4,19694,6
1942,14100,2012-05-19,19:04,12,1,C大阪,柏,大阪長居スタジアム,12,20.4,36.0,19643,31,6,5,2012,19,0,47853,17
1943,14101,2012-05-20,15:04,12,2,FC東京,鳥栖,味の素スタジアム,12,22.7,35.0,25803,27,0,5,2012,15,1,48999,27
1944,14102,2012-05-25,19:33,13,1,名古屋,C大阪,豊田スタジアム,12,19.4,66.0,16657,56,5,5,2012,19,6,41255,0
1945,14103,2012-05-25,19:03,13,1,G大阪,鳥栖,万博記念競技場,12,17.4,69.0,8218,21,5,5,2012,19,2,21000,27
1946,14104,2012-05-26,14:04,13,2,札幌,広島,札幌厚別公園競技場,1,16.3,61.0,6870,44,6,5,2012,14,14,19620,11
1947,14105,2012-05-26,14:04,13,2,川崎F,仙台,等々力陸上競技場,1,25.9,28.0,16058,55,6,5,2012,14,10,26827,4
1948,14106,2012-05-26,14:04,13,2,清水,横浜FM,アウトソーシングスタジアム日本平,1,23.4,57.0,16556,5,6,5,2012,14,21,20248,19
1949,14107,2012-05-26,16:03,13,2,磐田,大宮,ヤマハスタジアム(磐田),12,21.4,56.0,10752,17,6,5,2012,16,24,15165,8
1950,14108,2012-05-26,17:04,13,2,神戸,鹿島,ホームズスタジアム神戸,12,24.4,40.0,22766,16,6,5,2012,17,25,28425,28
1951,14109,2012-05-26,18:34,13,2,柏,新潟,日立柏サッカー場,2,20.4,39.0,12931,42,6,5,2012,18,17,15109,13
1952,14110,2012-05-26,19:04,13,2,FC東京,浦和,味の素スタジアム,12,20.0,56.0,33836,27,6,5,2012,19,1,48999,20
1953,14111,2012-06-16,13:33,14,1,仙台,札幌,ユアテックスタジアム仙台,32,19.1,90.0,13554,19,6,6,2012,13,4,19694,14
1954,14112,2012-06-16,18:34,14,1,鹿島,名古屋,県立カシマサッカースタジアム,34,21.3,92.0,15010,52,6,6,2012,18,28,37496,6
1955,14113,2012-06-16,19:03,14,1,大宮,柏,NACK5スタジアム大宮,14,20.7,96.0,9025,1,6,6,2012,19,8,15491,17
1956,14114,2012-06-16,19:04,14,1,横浜FM,FC東京,日産スタジアム,29,21.9,84.0,23273,41,6,6,2012,19,19,72081,1
1957,14115,2012-06-16,19:03,14,1,新潟,清水,東北電力ビッグスワンスタジアム,14,22.7,64.0,23797,45,6,6,2012,19,13,41684,21
1958,14116,2012-06-16,19:05,14,1,磐田,神戸,ヤマハスタジアム(磐田),32,21.9,94.0,10612,17,6,6,2012,19,24,15165,25
1959,14117,2012-06-16,19:03,14,1,G大阪,浦和,万博記念競技場,32,24.3,93.0,14977,21,6,6,2012,19,2,21000,20
1960,14118,2012-06-16,19:04,14,1,C大阪,広島,キンチョウスタジアム,32,24.2,94.0,11538,8,6,6,2012,19,0,17892,11
1961,14119,2012-06-16,19:04,14,1,鳥栖,川崎F,ベストアメニティスタジアム,32,21.3,87.0,9603,15,6,6,2012,19,27,24130,10
1962,14120,2012-06-23,14:03,15,1,札幌,G大阪,札幌ドーム,0,22.3,59.0,14759,43,6,6,2012,14,14,39856,2
