,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,day_of_the_week,kick_off_time_hour,month,home_team_id,capacity,away_team_id,match_date_tear
2063,14221,"2012,9,22",14:03,26,1,鹿島,横浜FM,52,1,25.5,73,16845,6,14,9,28,37496,19,2012
2064,14222,"2012,9,22",16:04,26,1,磐田,新潟,17,2,25.9,69,11118,6,16,9,24,15165,13,2012
2065,14223,"2012,9,22",18:04,26,1,C大阪,清水,8,12,26.3,55,15302,6,18,9,0,17892,21,2012
2066,14224,"2012,9,22",16:04,26,1,浦和,G大阪,29,2,24.3,69,46046,6,16,9,20,62010,2,2012
2067,14225,"2012,9,22",19:04,26,1,FC東京,川崎F,27,12,23.7,76,34822,6,19,9,1,48999,10,2012
2068,14226,"2012,9,22",19:04,26,1,名古屋,広島,26,12,25.2,64,15870,6,19,9,6,20223,11,2012
2069,14227,"2012,9,22",19:04,26,1,鳥栖,柏,15,32,18.8,71,12651,6,19,9,27,24130,17,2012
2070,14228,"2012,9,29",16:03,27,1,大宮,横浜FM,1,12,27.8,65,11316,6,16,9,8,15491,19,2012
2071,14229,"2012,9,29",19:04,27,1,柏,浦和,28,12,25.3,74,26106,6,19,9,17,54224,20,2012
2072,14230,"2012,9,29",14:05,27,1,FC東京,磐田,27,1,28.1,55,22165,6,14,9,1,48999,24,2012
2073,14231,"2012,9,29",19:04,27,1,川崎F,札幌,55,1,25.4,64,20909,6,19,9,10,26827,14,2012
2074,14232,"2012,9,29",14:03,27,1,新潟,名古屋,45,1,25.9,58,22079,6,14,9,13,41684,6,2012
2075,14233,"2012,9,29",13:04,27,1,清水,仙台,5,1,28.2,69,12131,6,13,9,21,20248,4,2012
2076,14234,"2012,9,29",16:03,27,1,G大阪,鹿島,21,42,23.8,78,14163,6,16,9,2,21000,28,2012
2077,14235,"2012,9,29",14:03,27,1,神戸,C大阪,16,14,25.1,66,12868,6,14,9,25,28425,0,2012
2078,14236,"2012,9,29",13:33,27,1,広島,鳥栖,38,12,22.5,67,15463,6,13,9,11,36894,27,2012
2079,14237,"2012,10,6",19:04,28,1,浦和,札幌,29,1,22.6,80,30692,6,19,10,20,62010,14,2012
2080,14238,"2012,10,6",14:04,28,1,横浜FM,広島,41,1,27.0,56,36412,6,14,10,19,72081,11,2012
2081,14239,"2012,10,6",15:04,28,1,新潟,神戸,45,12,23.0,54,23849,6,15,10,13,41684,25,2012
2082,14240,"2012,10,6",15:34,28,1,磐田,清水,6,1,24.9,56,28745,6,15,10,24,51697,21,2012
2083,14241,"2012,10,6",13:04,28,1,C大阪,鳥栖,8,1,26.7,38,10013,6,13,10,0,17892,27,2012
2084,14242,"2012,10,6",19:04,28,1,仙台,G大阪,19,12,20.4,74,18003,6,19,10,4,19694,2,2012
2085,14243,"2012,10,6",15:03,28,1,鹿島,FC東京,52,34,24.6,83,15118,6,15,10,28,37496,1,2012
2086,14244,"2012,10,6",15:03,28,1,柏,川崎F,42,12,25.1,71,10769,6,15,10,17,15109,10,2012
2087,14245,"2012,10,6",15:03,28,1,名古屋,大宮,26,12,26.5,41,8793,6,15,10,6,20223,8,2012
2088,14246,"2012,10,20",16:03,29,1,札幌,鹿島,44,29,13.8,77,7208,6,16,10,14,19620,28,2012
2089,14247,"2012,10,20",13:04,29,1,仙台,浦和,19,1,19.3,52,17711,6,13,10,4,19694,20,2012
2090,14248,"2012,10,20",15:03,29,1,大宮,新潟,1,9,21.3,51,11944,6,15,10,8,15491,13,2012
2091,14249,"2012,10,20",15:03,29,1,川崎F,G大阪,55,1,20.8,50,18779,6,15,10,10,26827,2,2012
2092,14250,"2012,10,20",14:03,29,1,横浜FM,磐田,41,1,21.5,50,21310,6,14,10,19,72081,24,2012
2093,14251,"2012,10,20",15:04,29,1,清水,神戸,5,1,22.0,56,14772,6,15,10,21,20248,25,2012
2094,14252,"2012,10,20",18:04,29,1,C大阪,FC東京,8,1,20.2,52,14268,6,18,10,0,17892,1,2012
2095,14253,"2012,10,20",19:05,29,1,広島,柏,38,1,15.6,86,24839,6,19,10,11,36894,17,2012
2096,14254,"2012,10,20",15:04,29,1,鳥栖,名古屋,24,1,24.1,37,11851,6,15,10,27,17000,6,2012
2097,14255,"2012,10,27",17:04,30,1,鹿島,清水,52,1,17.9,54,14125,6,17,10,28,37496,21,2012
2098,14256,"2012,10,27",14:03,30,1,浦和,C大阪,29,1,20.1,45,32090,6,14,10,20,62010,0,2012
2099,14257,"2012,10,27",17:03,30,1,新潟,鳥栖,45,1,18.8,36,23254,6,17,10,13,41684,27,2012
2100,14258,"2012,10,27",14:04,30,1,磐田,仙台,17,1,21.8,44,10753,6,14,10,24,15165,4,2012
2101,14259,"2012,10,27",19:04,30,1,神戸,川崎F,16,1,21.5,48,16317,6,19,10,25,28425,10,2012
2102,14260,"2012,10,27",14:04,30,1,柏,大宮,42,1,18.8,52,12167,6,14,10,17,15109,8,2012
2103,14261,"2012,10,27",17:04,30,1,FC東京,札幌,27,1,17.0,54,20696,6,17,10,1,48999,14,2012
2104,14262,"2012,10,27",14:03,30,1,名古屋,横浜FM,56,1,21.4,53,22332,6,14,10,6,41255,19,2012
2105,14263,"2012,10,27",14:03,30,1,G大阪,広島,21,9,25.8,43,17617,6,14,10,2,21000,11,2012
2106,14264,"2012,11,7",19:04,31,1,仙台,C大阪,19,12,12.8,57,17493,3,19,11,4,19694,0,2012
2107,14265,"2012,11,7",19:03,31,1,大宮,鹿島,1,1,16.3,43,12021,3,19,11,8,15491,28,2012
2108,14266,"2012,11,7",19:03,31,1,川崎F,浦和,55,1,16.7,44,17870,3,19,11,10,26827,20,2012
2109,14267,"2012,11,7",19:00,31,1,清水,新潟,5,1,15.3,41,8710,3,19,11,21,20248,13,2012
2110,14268,"2012,11,7",19:03,31,1,神戸,横浜FM,16,1,15.9,37,8755,3,19,11,25,28425,19,2012
2111,14269,"2012,11,7",19:04,31,1,広島,札幌,38,1,11.1,73,13204,3,19,11,11,36894,14,2012
2112,14270,"2012,11,7",19:04,31,1,鳥栖,磐田,24,1,13.8,59,8155,3,19,11,27,17000,24,2012
2113,14271,"2012,11,7",19:03,31,1,柏,G大阪,42,1,12.9,77,10389,3,19,11,17,15109,2,2012
2114,14272,"2012,11,7",19:03,31,1,名古屋,FC東京,26,12,13.8,59,7959,3,19,11,6,20223,1,2012
2115,14273,"2012,11,17",17:03,32,1,札幌,鳥栖,43,0,20.3,39,10266,6,17,11,14,39856,27,2012
2116,14274,"2012,11,17",14:04,32,1,鹿島,仙台,52,29,17.3,73,15035,6,14,11,28,37496,4,2012
2117,14275,"2012,11,17",14:06,32,1,浦和,広島,29,12,13.6,68,41296,6,14,11,20,62010,11,2012
2118,14276,"2012,11,17",17:04,32,1,FC東京,神戸,27,32,10.1,76,17454,6,17,11,1,48999,25,2012
2119,14277,"2012,11,17",14:03,32,1,横浜FM,柏,41,32,17.7,80,22647,6,14,11,19,72081,17,2012
2120,14278,"2012,11,17",14:03,32,1,新潟,川崎F,45,32,11.4,63,25738,6,14,11,13,41684,10,2012
2121,14279,"2012,11,17",17:04,32,1,清水,G大阪,5,32,17.7,95,12391,6,17,11,21,20248,2,2012
2122,14280,"2012,11,17",14:05,32,1,磐田,名古屋,17,32,18.1,98,8978,6,14,11,24,15165,6,2012
2123,14281,"2012,11,17",17:03,32,1,C大阪,大宮,8,34,16.4,72,9765,6,17,11,0,17892,8,2012
2124,14282,"2012,11,24",17:34,33,1,札幌,横浜FM,43,0,21.9,33,19587,6,17,11,14,39856,19,2012
2125,14283,"2012,11,24",14:34,33,1,仙台,新潟,19,1,7.1,40,18526,6,14,11,4,19694,13,2012
2126,14284,"2012,11,24",17:33,33,1,大宮,磐田,1,1,10.0,58,12126,6,17,11,8,15491,24,2012
2127,14285,"2012,11,24",17:33,33,1,柏,神戸,42,1,8.2,72,12406,6,17,11,17,15109,25,2012
2128,14286,"2012,11,24",17:33,33,1,川崎F,清水,55,1,10.2,51,19916,6,17,11,10,26827,21,2012
2129,14287,"2012,11,24",14:33,33,1,名古屋,鹿島,56,1,14.5,28,23892,6,14,11,6,41255,28,2012
2130,14288,"2012,11,24",14:33,33,1,G大阪,FC東京,21,13,13.3,46,19393,6,14,11,2,21000,1,2012
2131,14289,"2012,11,24",14:36,33,1,広島,C大阪,38,13,10.3,80,32724,6,14,11,11,36894,0,2012
2132,14290,"2012,11,24",14:35,33,1,鳥栖,浦和,15,12,13.1,47,22116,6,14,11,27,24130,20,2012
2133,14291,"2012,12,1",15:35,34,1,鹿島,柏,52,13,6.7,57,19141,6,15,12,28,37496,17,2012
2134,14292,"2012,12,1",15:34,34,1,浦和,名古屋,29,1,5.6,71,51879,6,15,12,20,62010,6,2012
2135,14293,"2012,12,1",15:34,34,1,FC東京,仙台,27,1,5.6,65,30944,6,15,12,1,48999,4,2012
2136,14294,"2012,12,1",15:33,34,1,横浜FM,鳥栖,41,1,7.3,61,26642,6,15,12,19,72081,27,2012
2137,14295,"2012,12,1",15:33,34,1,新潟,札幌,45,32,5.3,52,28055,6,15,12,13,41684,14,2012
2138,14296,"2012,12,1",15:34,34,1,清水,大宮,5,1,11.3,31,14729,6,15,12,21,20248,8,2012
2139,14297,"2012,12,1",15:34,34,1,磐田,G大阪,17,1,10.8,46,14389,6,15,12,24,15165,2,2012
2140,14298,"2012,12,1",15:34,34,1,C大阪,川崎F,31,26,8.9,48,18487,6,15,12,0,47853,10,2012
2141,14299,"2012,12,1",15:34,34,1,神戸,広島,16,1,10.3,40,22224,6,15,12,25,28425,11,2012
2142,14836,"2013,3,2",14:06,1,1,仙台,甲府,19,11,4.9,42,16353,6,14,3,4,19694,23,2013
2143,14837,"2013,3,2",14:04,1,1,横浜FM,湘南,41,1,12.3,23,24298,6,14,3,19,72081,22,2013
2144,14838,"2013,3,2",14:04,1,1,名古屋,磐田,56,1,7.2,39,21748,6,14,3,6,41255,24,2013
2145,14839,"2013,3,2",14:05,1,1,C大阪,新潟,31,26,6.6,43,15051,6,14,3,0,47853,13,2013
2146,14840,"2013,3,2",14:06,1,1,広島,浦和,7,12,5.2,73,27911,6,14,3,11,36894,20,2013
2147,14841,"2013,3,2",14:04,1,1,鳥栖,鹿島,15,1,13.6,27,12728,6,14,3,27,24130,28,2013
2148,14842,"2013,3,2",16:03,1,1,大宮,清水,1,1,8.3,12,11330,6,16,3,8,15491,21,2013
2149,14843,"2013,3,2",19:04,1,1,大分,FC東京,30,12,6.0,51,17055,6,19,3,7,31997,1,2013
2150,14844,"2013,3,3",13:04,1,2,柏,川崎F,42,12,9.9,27,13785,0,13,3,17,15109,10,2013
2151,14845,"2013,3,9",13:04,2,1,新潟,広島,45,1,9.6,36,28118,6,13,3,13,41684,11,2013
2152,14846,"2013,3,9",14:05,2,1,鹿島,仙台,52,1,21.1,33,19981,6,14,3,28,37496,4,2013
2153,14847,"2013,3,9",14:04,2,1,FC東京,柏,27,1,22.1,22,26256,6,14,3,1,48999,17,2013
2154,14848,"2013,3,9",14:05,2,1,甲府,C大阪,34,1,25.3,12,12116,6,14,3,23,15859,0,2013
2155,14849,"2013,3,9",14:03,2,1,清水,横浜FM,0,1,22.6,28,16487,6,14,3,21,20248,19,2013
2156,14850,"2013,3,9",15:04,2,1,川崎F,大分,28,1,21.4,24,21657,6,15,3,10,54224,7,2013
2157,14851,"2013,3,9",15:03,2,1,磐田,大宮,17,1,21.7,22,10773,6,15,3,24,15165,8,2013
2158,14852,"2013,3,9",16:05,2,1,浦和,名古屋,29,1,21.6,24,52293,6,16,3,20,62010,6,2013
2159,14853,"2013,3,9",19:04,2,1,湘南,鳥栖,3,1,18.4,30,11439,6,19,3,22,15732,27,2013
2160,14854,"2013,3,16",14:04,3,1,仙台,柏,19,4,14.9,32,13232,6,14,3,4,19694,17,2013
2161,14855,"2013,3,16",14:03,3,1,横浜FM,磐田,41,1,17.5,25,19195,6,14,3,19,72081,24,2013
2162,14856,"2013,3,16",14:04,3,1,鳥栖,川崎F,15,1,19.0,35,8716,6,14,3,27,24130,10,2013
2163,14857,"2013,3,16",14:05,3,1,大分,浦和,30,1,16.2,31,16510,6,14,3,7,31997,20,2013
2164,14858,"2013,3,16",15:03,3,1,大宮,新潟,1,1,20.8,20,10485,6,15,3,8,15491,13,2013
2165,14859,"2013,3,16",15:04,3,1,C大阪,FC東京,31,1,13.8,36,13702,6,15,3,0,47853,1,2013
2166,14860,"2013,3,16",16:04,3,1,湘南,清水,3,1,15.9,42,9453,6,16,3,22,15732,21,2013
2167,14861,"2013,3,16",19:04,3,1,甲府,名古屋,34,1,14.6,12,11230,6,19,3,23,15859,6,2013
2168,14862,"2013,3,17",13:06,3,2,広島,鹿島,7,12,14.9,47,16029,0,13,3,11,36894,28,2013
2169,14863,"2013,3,30",13:04,4,1,清水,広島,0,12,15.1,55,13137,6,13,3,21,20248,11,2013
2170,14864,"2013,3,30",13:04,4,1,C大阪,仙台,31,1,16.1,26,13721,6,13,3,0,47853,4,2013
2171,14865,"2013,3,30",14:04,4,1,磐田,鳥栖,17,1,15.8,67,8741,6,14,3,24,15165,27,2013
2172,14866,"2013,3,30",15:03,4,1,大宮,鹿島,1,12,9.6,64,11492,6,15,3,8,15491,28,2013
2173,14867,"2013,3,30",15:04,4,1,柏,大分,42,12,8.6,67,9144,6,15,3,17,15109,7,2013
2174,14868,"2013,3,30",15:03,4,1,川崎F,甲府,55,12,9.7,56,14108,6,15,3,10,26827,23,2013
2175,14869,"2013,3,30",15:03,4,1,名古屋,湘南,26,9,17.2,24,10706,6,15,3,6,20223,22,2013
2176,14870,"2013,3,30",16:03,4,1,新潟,浦和,45,1,6.3,35,29095,6,16,3,13,41684,20,2013
2177,14871,"2013,3,30",19:04,4,1,横浜FM,FC東京,41,12,9.6,63,23698,6,19,3,19,72081,1,2013
2178,14872,"2013,4,6",14:04,5,1,仙台,新潟,19,12,13.8,71,12883,6,14,4,4,19694,13,2013
2179,14873,"2013,4,6",14:03,5,1,FC東京,大宮,27,14,18.0,58,13859,6,14,4,1,48999,8,2013
2180,14874,"2013,4,6",14:04,5,1,広島,横浜FM,7,32,15.8,90,10554,6,14,4,11,36894,19,2013
2181,14875,"2013,4,6",14:04,5,1,鳥栖,清水,15,32,18.2,78,6707,6,14,4,27,24130,21,2013
2182,14876,"2013,4,6",14:04,5,1,大分,甲府,30,0,15.6,81,7913,6,14,4,7,31997,23,2013
2183,14877,"2013,4,6",15:04,5,1,鹿島,C大阪,52,14,18.8,60,10837,6,15,4,28,37496,0,2013
2184,14878,"2013,4,6",17:03,5,1,柏,名古屋,42,32,15.5,96,8180,6,17,4,17,15109,6,2013
2185,14879,"2013,4,6",17:04,5,1,湘南,川崎F,3,32,16.4,90,7347,6,17,4,22,15732,10,2013
2186,14880,"2013,4,6",19:04,5,1,浦和,磐田,29,32,15.6,95,23295,6,19,4,20,62010,24,2013
2187,14881,"2013,4,13",13:04,6,1,甲府,柏,34,1,16.8,26,10569,6,13,4,23,15859,17,2013
2188,14882,"2013,4,13",14:04,6,1,仙台,FC東京,19,1,11.7,41,13655,6,14,4,4,19694,1,2013
2189,14883,"2013,4,13",14:03,6,1,横浜FM,川崎F,41,1,16.5,37,27204,6,14,4,19,72081,10,2013
2190,14884,"2013,4,13",14:03,6,1,名古屋,新潟,56,1,14.8,33,13159,6,14,4,6,41255,13,2013
2191,14885,"2013,4,13",14:04,6,1,大分,鹿島,30,1,18.0,28,10571,6,14,4,7,31997,28,2013
2192,14886,"2013,4,13",17:04,6,1,清水,磐田,0,1,13.2,55,15113,6,17,4,21,20248,24,2013
2193,14887,"2013,4,13",19:04,6,1,C大阪,大宮,31,1,13.3,31,13384,6,19,4,0,47853,8,2013
2194,14888,"2013,4,14",13:05,6,2,広島,鳥栖,7,12,19.6,57,13164,0,13,4,11,36894,27,2013
2195,14889,"2013,4,14",15:05,6,2,浦和,湘南,29,12,20.2,35,36477,0,15,4,20,62010,22,2013
2196,14890,"2013,4,20",13:03,7,1,川崎F,仙台,55,14,12.8,46,14739,6,13,4,10,26827,4,2013
2197,14891,"2013,4,20",13:04,7,1,清水,C大阪,0,12,11.6,53,10252,6,13,4,21,20248,0,2013
2198,14892,"2013,4,20",14:04,7,1,FC東京,名古屋,27,14,10.3,57,16804,6,14,4,1,48999,6,2013
2199,14893,"2013,4,20",14:04,7,1,鳥栖,柏,15,32,11.5,70,7287,6,14,4,27,24130,17,2013
2200,14894,"2013,4,20",15:03,7,1,磐田,広島,17,12,12.8,48,8377,6,15,4,24,15165,11,2013
2201,14895,"2013,4,20",16:04,7,1,大宮,浦和,1,32,9.3,72,13016,6,16,4,8,15491,20,2013
2202,14896,"2013,4,20",16:04,7,1,湘南,大分,3,32,8.3,81,6301,6,16,4,22,15732,7,2013
2203,14897,"2013,4,20",19:04,7,1,鹿島,甲府,52,32,9.6,72,9898,6,19,4,28,37496,23,2013
2204,14898,"2013,4,20",19:04,7,1,新潟,横浜FM,45,32,6.6,56,21415,6,19,4,13,41684,19,2013
2205,14899,"2013,4,26",19:04,8,1,柏,大宮,42,29,12.4,69,8086,5,19,4,17,15109,8,2013
2206,14900,"2013,4,27",14:03,8,2,新潟,鹿島,45,12,12.3,56,23578,6,14,4,13,41684,28,2013
2207,14901,"2013,4,27",14:04,8,2,名古屋,広島,26,1,18.4,29,13004,6,14,4,6,20223,11,2013
2208,14902,"2013,4,27",14:04,8,2,C大阪,大分,8,1,19.2,29,14037,6,14,4,0,17892,7,2013
2209,14903,"2013,4,27",16:03,8,2,横浜FM,甲府,41,1,19.4,24,24149,6,16,4,19,72081,23,2013
2210,14904,"2013,4,27",16:04,8,2,磐田,湘南,17,1,16.9,29,9272,6,16,4,24,15165,22,2013
2211,14905,"2013,4,27",17:05,8,2,浦和,清水,29,1,15.4,29,37945,6,17,4,20,62010,21,2013
2212,14906,"2013,4,27",19:04,8,2,FC東京,川崎F,27,1,13.2,29,26555,6,19,4,1,48999,10,2013
2213,14907,"2013,4,28",16:04,8,3,仙台,鳥栖,19,1,14.5,32,14359,0,16,4,4,19694,27,2013
2214,14908,"2013,5,3",13:05,9,1,大分,大宮,30,1,21.1,38,11334,5,13,5,7,31997,8,2013
2215,14909,"2013,5,3",14:04,9,1,甲府,磐田,34,1,20.5,26,14062,5,14,5,23,15859,24,2013
2216,14910,"2013,5,3",15:04,9,1,清水,新潟,0,1,21.2,26,16380,5,15,5,21,20248,13,2013
2217,14911,"2013,5,3",15:34,9,1,横浜FM,鹿島,41,1,17.9,46,40034,5,15,5,19,72081,28,2013
2218,14912,"2013,5,3",16:03,9,1,湘南,C大阪,3,1,16.6,52,10947,5,16,5,22,15732,0,2013
2219,14913,"2013,5,3",18:04,9,1,鳥栖,FC東京,15,1,18.3,40,14024,5,18,5,27,24130,1,2013
2220,14914,"2013,5,3",19:04,9,1,川崎F,名古屋,55,12,17.5,47,16292,5,19,5,10,26827,6,2013
2221,14915,"2013,5,29",19:06,9,2,広島,柏,7,12,22.8,80,10045,3,19,5,11,36894,17,2013
2222,14916,"2013,5,29",19:34,9,2,浦和,仙台,29,12,21.2,74,24184,3,19,5,20,62010,4,2013
2223,14917,"2013,5,6",14:04,10,1,新潟,甲府,45,41,17.4,58,27720,1,14,5,13,41684,23,2013
2224,14918,"2013,5,6",14:03,10,1,清水,川崎F,0,1,21.4,54,16829,1,14,5,21,20248,10,2013
2225,14919,"2013,5,6",15:03,10,1,大宮,広島,1,4,27.1,33,13365,1,15,5,8,15491,11,2013
2226,14920,"2013,5,6",15:03,10,1,FC東京,磐田,27,1,24.1,30,28565,1,15,5,1,48999,24,2013
2227,14921,"2013,5,6",16:04,10,1,鹿島,湘南,52,1,22.6,34,16411,1,16,5,28,37496,22,2013
2228,14922,"2013,5,6",16:04,10,1,C大阪,浦和,31,1,22.8,29,32378,1,16,5,0,47853,20,2013
2229,14923,"2013,5,6",16:04,10,1,大分,鳥栖,30,1,22.6,29,16760,1,16,5,7,31997,27,2013
2230,14924,"2013,5,6",19:04,10,1,柏,横浜FM,42,1,18.6,69,13621,1,19,5,17,15109,19,2013
2231,14925,"2013,5,6",19:03,10,1,名古屋,仙台,56,1,19.8,41,12075,1,19,5,6,41255,4,2013
2232,14926,"2013,5,11",13:04,11,1,広島,大分,7,12,21.7,54,10708,6,13,5,11,36894,7,2013
2233,14927,"2013,5,11",14:04,11,1,仙台,大宮,19,32,15.6,77,14327,6,14,5,4,19694,8,2013
2234,14928,"2013,5,11",14:04,11,1,磐田,柏,17,32,20.4,92,9444,6,14,5,24,15165,17,2013
2235,14929,"2013,5,11",14:04,11,1,鳥栖,新潟,15,1,22.6,43,7376,6,14,5,27,24130,13,2013
2236,14930,"2013,5,11",15:03,11,1,川崎F,C大阪,55,32,19.1,83,12345,6,15,5,10,26827,0,2013
2237,14931,"2013,5,11",15:04,11,1,名古屋,横浜FM,56,0,19.1,91,18512,6,15,5,6,41255,19,2013
2238,14932,"2013,5,11",17:04,11,1,湘南,FC東京,3,32,17.4,87,8248,6,17,5,22,15732,1,2013
2239,14933,"2013,5,11",17:03,11,1,甲府,清水,34,32,16.2,83,7754,6,17,5,23,15859,21,2013
2240,14934,"2013,5,11",19:03,11,1,浦和,鹿島,29,32,17.1,89,46649,6,19,5,20,62010,28,2013
2241,14935,"2013,5,18",14:06,12,1,鹿島,名古屋,52,1,22.9,36,17161,6,14,5,28,37496,6,2013
2242,14936,"2013,5,18",14:03,12,1,新潟,大分,45,1,22.4,39,25279,6,14,5,13,41684,7,2013
2243,14937,"2013,5,18",14:03,12,1,磐田,川崎F,17,1,21.7,46,10429,6,14,5,24,15165,10,2013
2244,14938,"2013,5,18",14:04,12,1,広島,甲府,7,1,23.6,43,10550,6,14,5,11,36894,23,2013
2245,14939,"2013,5,18",15:03,12,1,柏,C大阪,42,1,24.1,31,11056,6,15,5,17,15109,0,2013
2246,14940,"2013,5,18",16:04,12,1,横浜FM,仙台,41,1,21.6,44,23083,6,16,5,19,72081,4,2013
2247,14941,"2013,5,18",17:03,12,1,大宮,湘南,1,1,20.0,43,10886,6,17,5,8,15491,22,2013
2248,14942,"2013,5,18",19:05,12,1,浦和,鳥栖,29,1,20.4,54,31175,6,19,5,20,62010,27,2013
2249,14943,"2013,5,18",19:04,12,1,FC東京,清水,27,1,16.6,56,24003,6,19,5,1,48999,21,2013
2250,14944,"2013,5,25",14:04,13,1,湘南,広島,3,2,20.8,64,10682,6,14,5,22,15732,11,2013
2251,14945,"2013,5,25",14:04,13,1,甲府,大宮,34,1,26.1,31,11063,6,14,5,23,15859,8,2013
2252,14946,"2013,5,25",14:04,13,1,清水,仙台,0,1,22.9,65,12642,6,14,5,21,20248,4,2013
2253,14947,"2013,5,25",15:03,13,1,川崎F,新潟,55,12,22.4,51,16002,6,15,5,10,26827,13,2013
2254,14948,"2013,5,25",15:04,13,1,鳥栖,横浜FM,15,1,30.4,34,13197,6,15,5,27,24130,19,2013
2255,14949,"2013,5,25",15:34,13,1,大分,磐田,30,1,26.0,41,11141,6,15,5,7,31997,24,2013
2256,14950,"2013,5,25",17:05,13,1,鹿島,FC東京,52,1,16.4,71,17969,6,17,5,28,37496,1,2013
2257,14951,"2013,5,25",19:05,13,1,C大阪,名古屋,8,12,23.5,54,16362,6,19,5,0,17892,6,2013
2258,14952,"2013,5,26",16:04,13,2,柏,浦和,28,1,23.3,65,34021,0,16,5,17,54224,20,2013
2259,14953,"2013,7,6",18:05,14,1,甲府,浦和,28,1,28.5,67,28906,6,18,7,23,54224,20,2013
2260,14954,"2013,7,6",18:34,14,1,FC東京,広島,27,1,28.8,67,27852,6,18,7,1,48999,11,2013
2261,14955,"2013,7,6",19:03,14,1,仙台,湘南,19,14,25.3,84,13470,6,19,7,4,19694,22,2013
2262,14956,"2013,7,6",19:04,14,1,大宮,鳥栖,1,1,29.3,67,12449,6,19,7,8,15491,27,2013
2263,14957,"2013,7,6",19:03,14,1,川崎F,鹿島,55,12,27.7,73,18447,6,19,7,10,26827,28,2013
2264,14958,"2013,7,6",19:04,14,1,横浜FM,大分,11,1,27.1,76,12537,6,19,7,19,15440,7,2013
2265,14959,"2013,7,6",19:03,14,1,新潟,柏,45,34,24.2,92,26547,6,19,7,13,41684,17,2013
2266,14960,"2013,7,6",19:03,14,1,磐田,C大阪,17,12,25.9,92,12206,6,19,7,24,15165,0,2013
2267,14961,"2013,7,6",19:04,14,1,名古屋,清水,56,12,27.4,86,17950,6,19,7,6,41255,21,2013
2268,14962,"2013,7,10",19:04,15,1,鹿島,清水,52,12,26.9,77,7495,3,19,7,28,37496,21,2013
2269,14963,"2013,7,10",19:03,15,1,大宮,名古屋,1,1,30.5,65,9644,3,19,7,8,15491,6,2013
2270,14964,"2013,7,10",19:04,15,1,湘南,柏,3,1,28.1,77,7319,3,19,7,22,15732,17,2013
2271,14965,"2013,7,10",19:04,15,1,磐田,新潟,17,1,26.2,88,5698,3,19,7,24,15165,13,2013
2272,14966,"2013,7,10",19:05,15,1,C大阪,横浜FM,8,1,30.1,65,13272,3,19,7,0,17892,19,2013
2273,14967,"2013,7,10",19:05,15,1,広島,川崎F,7,1,26.6,85,10236,3,19,7,11,36894,10,2013
2274,14968,"2013,7,10",19:04,15,1,鳥栖,甲府,15,1,30.2,61,6292,3,19,7,27,24130,23,2013
2275,14969,"2013,7,10",19:05,15,1,大分,仙台,30,1,27.9,68,7067,3,19,7,7,31997,4,2013
2276,14970,"2013,7,10",19:35,15,1,浦和,FC東京,29,1,29.4,68,25638,3,19,7,20,62010,1,2013
2277,14971,"2013,7,13",18:04,16,1,清水,大分,0,32,27.4,89,15191,6,18,7,21,20248,7,2013
2278,14972,"2013,7,13",18:34,16,1,甲府,湘南,34,12,27.4,57,10175,6,18,7,23,15859,22,2013
2279,14973,"2013,7,13",19:04,16,1,仙台,磐田,19,12,21.4,84,14318,6,19,7,4,19694,24,2013
2280,14974,"2013,7,13",19:05,16,1,柏,鹿島,28,12,29.7,77,25904,6,19,7,17,54224,28,2013
2281,14975,"2013,7,13",19:03,16,1,川崎F,浦和,55,12,29.4,73,19010,6,19,7,10,26827,20,2013
2282,14976,"2013,7,13",19:04,16,1,横浜FM,大宮,41,12,30.6,67,29722,6,19,7,19,72081,8,2013
2283,14977,"2013,7,13",19:03,16,1,新潟,FC東京,45,32,24.9,80,26547,6,19,7,13,41684,1,2013
2284,14978,"2013,7,13",19:04,16,1,名古屋,鳥栖,26,32,27.9,79,9237,6,19,7,6,20223,27,2013
2285,14979,"2013,7,13",19:05,16,1,広島,C大阪,7,13,25.1,93,19244,6,19,7,11,36894,0,2013
2286,14980,"2013,7,17",19:04,17,1,仙台,広島,19,32,20.5,77,11755,3,19,7,4,19694,11,2013
2287,14981,"2013,7,17",19:04,17,1,鹿島,磐田,52,32,19.3,92,6681,3,19,7,28,37496,24,2013
2288,14982,"2013,7,17",19:05,17,1,浦和,横浜FM,29,32,24.1,87,23725,3,19,7,20,62010,19,2013
2289,14983,"2013,7,17",19:03,17,1,大宮,川崎F,1,32,23.3,89,7412,3,19,7,8,15491,10,2013
2290,14984,"2013,7,17",19:04,17,1,柏,清水,42,32,22.3,91,7013,3,19,7,17,15109,21,2013
2291,14985,"2013,7,17",19:04,17,1,湘南,新潟,3,14,24.1,83,6080,3,19,7,22,15732,13,2013
2292,14986,"2013,7,17",19:05,17,1,C大阪,鳥栖,8,1,28.9,67,9119,3,19,7,0,17892,27,2013
2293,14987,"2013,7,17",19:05,17,1,大分,名古屋,30,1,28.4,71,7104,3,19,7,7,31997,6,2013
2294,14988,"2013,7,17",19:34,17,1,FC東京,甲府,27,34,23.5,87,12905,3,19,7,1,48999,23,2013
2295,14989,"2013,7,31",19:03,18,1,川崎F,湘南,55,12,27.3,73,15934,3,19,7,10,26827,22,2013
